epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
59	0.658	0.882	0.921	0.922	0.878	0.919	42.002	0.922	0.92	0.932
60	0.639	0.884	0.925	0.926	0.885	0.929	42.002	0.931	0.929	0.933
61	0.606	0.889	0.931	0.933	0.892	0.935	42.004	0.939	0.937	0.934
62	0.595	0.89	0.936	0.937	0.896	0.946	42.003	0.95	0.948	0.931
63	0.542	0.898	0.945	0.947	0.901	0.947	42.004	0.95	0.948	0.932
64	0.536	0.898	0.947	0.949	0.885	0.946	42.005	0.95	0.947	0.931
65	0.53	0.896	0.951	0.953	0.9	0.959	42.004	0.962	0.959	0.932
66	0.481	0.904	0.96	0.961	0.897	0.956	42.005	0.96	0.958	0.931
67	0.473	0.903	0.962	0.963	0.905	0.966	42.004	0.97	0.968	0.929
68	0.439	0.907	0.968	0.969	0.908	0.973	42.004	0.977	0.975	0.929
69	0.43	0.906	0.97	0.972	0.911	0.975	42.004	0.978	0.976	0.929
70	0.406	0.908	0.974	0.976	0.902	0.972	42.004	0.976	0.974	0.932
71	0.396	0.908	0.975	0.977	0.912	0.98	42.005	0.983	0.981	0.929
72	0.372	0.91	0.979	0.98	0.907	0.979	42.004	0.982	0.98	0.932
73	0.37	0.91	0.979	0.98	0.911	0.982	42.003	0.985	0.983	0.93
74	0.354	0.912	0.981	0.983	0.913	0.982	42.004	0.985	0.984	0.93
75	0.336	0.914	0.984	0.985	0.918	0.985	42.005	0.988	0.986	0.929
76	0.328	0.914	0.984	0.985	0.909	0.982	42.006	0.985	0.983	0.93
77	0.332	0.91	0.985	0.986	0.912	0.986	42.006	0.989	0.987	0.929
78	0.314	0.914	0.987	0.987	0.915	0.988	42.006	0.989	0.988	0.93
79	0.316	0.912	0.986	0.987	0.915	0.986	42.006	0.989	0.988	0.93
80	0.318	0.913	0.985	0.986	0.91	0.986	42.006	0.989	0.988	0.931
81	0.313	0.913	0.986	0.987	0.916	0.989	42.005	0.991	0.99	0.93
82	0.291	0.918	0.988	0.989	0.918	0.988	42.008	0.99	0.989	0.928
83	0.295	0.918	0.988	0.989	0.92	0.988	42.006	0.99	0.989	0.929
84	0.282	0.922	0.988	0.989	0.922	0.99	42.004	0.992	0.99	0.928
85	0.275	0.923	0.989	0.99	0.92	0.989	42.005	0.991	0.99	0.927
86	0.266	0.926	0.99	0.991	0.928	0.99	42.007	0.992	0.991	0.929
87	0.265	0.925	0.99	0.991	0.924	0.988	42.006	0.991	0.99	0.928
88	0.263	0.926	0.99	0.991	0.928	0.991	42.005	0.993	0.992	0.928
89	0.256	0.926	0.99	0.991	0.928	0.992	42.007	0.993	0.992	0.928
90	0.258	0.925	0.991	0.992	0.922	0.99	42.006	0.991	0.991	0.929
91	0.271	0.921	0.99	0.99	0.92	0.989	42.005	0.991	0.991	0.929
92	0.267	0.922	0.99	0.991	0.921	0.991	42.004	0.992	0.991	0.93
93	0.248	0.927	0.992	0.993	0.928	0.993	42.005	0.994	0.994	0.93
94	0.245	0.927	0.992	0.993	0.927	0.992	42.004	0.995	0.994	0.927
95	0.236	0.93	0.992	0.993	0.914	0.983	42.003	0.986	0.985	0.926
96	0.268	0.921	0.99	0.991	0.919	0.99	42.005	0.992	0.991	0.927
97	0.248	0.925	0.991	0.992	0.928	0.993	42.003	0.994	0.993	0.926
98	0.257	0.923	0.991	0.992	0.926	0.993	42.002	0.994	0.994	0.929
99	0.228	0.93	0.993	0.994	0.931	0.995	42.001	0.996	0.995	0.927
100	0.218	0.933	0.994	0.995	0.932	0.993	42.003	0.995	0.994	0.925
