epoch	train.acc	train.loss	train.mse	val.acc	val.mse
1	0.6686356707317073	0.7356340024529434	0.014285294141438675	0.7261753941441441	0.01869908046514333
2	0.7534108231707317	0.561541345497457	0.006868639087486195	0.7680884009009009	0.011113430406931822
3	0.7921303353658536	0.49628954820516635	0.006627949781534148	0.8148578265765766	0.010328567788206242
4	0.8299161585365854	0.41422680950746305	0.004928748537899881	0.8462485923423423	0.006655431436458687
5	0.8571646341463415	0.3623808921837225	0.004771063656250878	0.8667652027027027	0.00737554398742882
6	0.8718178353658537	0.33420951235585095	0.004843326471745968	0.8779208896396397	0.0046867900590940904
7	0.8916539634146341	0.29180976951994547	0.004510939083766283	0.9030123873873874	0.005326338859090397
8	0.9038300304878049	0.27065563899714773	0.004956917392044532	0.9147311373873874	0.007212469178075726
9	0.9147484756097561	0.24922734891496054	0.005094165418569635	0.9159628378378378	0.005065344022335233
10	0.923532774390244	0.23090857340068352	0.005246975497774234	0.930884009009009	0.005073045615341749
11	0.9386623475609757	0.19993305231739836	0.0045437873943095525	0.9372888513513513	0.004040086545419317
12	0.9442835365853659	0.1925118980611243	0.00501003140901647	0.9487612612612613	0.005731377473755463
13	0.946532012195122	0.18460970804458712	0.005135997594902065	0.9485501126126126	0.00529851924275627
14	0.9534679878048781	0.16772220012981717	0.0049815318217819055	0.9520692567567568	0.0030701969150319563
15	0.9582126524390244	0.1588972204705564	0.004978484669473113	0.9549197635135135	0.004774538477094055
16	0.9620045731707317	0.1502669153780472	0.005069598900835689	0.9625563063063063	0.004709936246309463
17	0.9639100609756097	0.14697135901305733	0.005311421948916665	0.9652308558558559	0.0058653212261495285
18	0.9658346036585366	0.14254744016542667	0.005193175694609924	0.9688555743243243	0.0045291863146934425
19	0.9657393292682926	0.14246775769605868	0.0052873632825184156	0.9673071509009009	0.004675045909427173
20	0.9690358231707317	0.1402662465121688	0.005716645651746814	0.9710374436936937	0.007002300851315529
21	0.972827743902439	0.13938358011769086	0.006247870797836562	0.9764921171171171	0.0043275955086993475
22	0.9774199695121951	0.12016862085679682	0.005612362834920243	0.9800816441441441	0.005309795365073123
23	0.9790777439024391	0.11166545390719321	0.005275323667858795	0.9784628378378378	0.0056154907865634375
24	0.9792301829268293	0.12247505809475735	0.0065920842289016015	0.9789203265765766	0.007314755942101951
25	0.9781631097560975	0.12822947974612073	0.006876330093548792	0.9770551801801802	0.005011817570440135
26	0.9804306402439025	0.12170765892398067	0.0067234701147621	0.9812077702702703	0.009149053918516583
27	0.9782583841463415	0.12587821578107228	0.006845379439069004	0.9800112612612613	0.005260774391694917
28	0.979249237804878	0.11663731136700002	0.006134281874202737	0.9838823198198198	0.0077295403566782
29	0.9831745426829268	0.1126960872150049	0.006355568373621237	0.9824394707207207	0.006465791305107577
30	0.9796303353658536	0.1280924652771252	0.00727922153182146	0.982545045045045	0.007224786535811586
31	0.9816310975609757	0.13978233911642216	0.008760580629473779	0.9826154279279279	0.006610171651249533
32	0.9785632621951219	0.14322168808884736	0.008456242454760685	0.9809966216216216	0.007991981432513074
33	0.9818788109756098	0.12702834613439512	0.007716353760078186	0.9786739864864865	0.014503113598235556
34	0.9830602134146341	0.14064744438340024	0.009167685168908864	0.9812781531531531	0.007251986038141154
35	0.987842987804878	0.049510772521721154	0.001530161289577713	0.9900056306306306	0.001040514172075803
36	0.991063262195122	0.03798380366912702	0.0010742195032923142	0.992504222972973	0.0009901426891955707
37	0.9925114329268293	0.03232384456276167	0.0009261124875260199	0.9922930743243243	0.0009920649347944302
38	0.9929115853658537	0.03330642556453623	0.0011460337447138822	0.9899352477477478	0.000854459797820865
39	0.9904344512195122	0.03621942297805373	0.0009454410824152391	0.9931728603603603	0.0009481512153781279
40	0.9927591463414634	0.030903525123508965	0.0009053165405398098	0.9918003941441441	0.0009754395116590433
41	0.9938071646341463	0.028537947938936513	0.000845575982863765	0.9914484797297297	0.0007783710680742588
42	0.9928734756097561	0.03103716033170136	0.0009989382554322663	0.9938414977477478	0.0008872428553405445
43	0.993407012195122	0.0298135444521904	0.0009400453449726649	0.9918003941441441	0.0008035978461775157
44	0.9932926829268293	0.029775093650309052	0.0009757419696032274	0.9933488175675675	0.0008929256330923857
45	0.9931783536585366	0.029613398533405326	0.0008122547850489798	0.9944397522522522	0.0007647089099066819
46	0.9930068597560976	0.0308339353241935	0.000920581022595487	0.993137668918919	0.000712690800470342
47	0.993311737804878	0.02899691067726874	0.0008057147332626145	0.9937007319819819	0.0007164404100344122
48	0.9924733231707317	0.029972600064626553	0.0007917818215834658	0.9925394144144144	0.0010057745358764052
49	0.9932545731707317	0.033082808317934594	0.001236681127636807	0.9910965653153153	0.0008234196276454306
50	0.9931974085365853	0.029245963610890435	0.0007979689307919726	0.992504222972973	0.0009892689859125395
51	0.9941310975609756	0.02548030494462426	0.0007628695264163359	0.9928561373873874	0.0005996016827978294
52	0.9925876524390244	0.02991375533137016	0.0007226893659851445	0.9935599662162162	0.0008848704904242343
53	0.9930068597560976	0.028090108295039433	0.0007559537155008534	0.9938414977477478	0.0008680016433753006
54	0.9930259146341464	0.029754569072548937	0.0008725712061632516	0.9928913288288288	0.0006590374844538903
55	0.9936928353658536	0.027602192834473963	0.0008632255895574373	0.9947916666666666	0.0016551801949521308
56	0.9942263719512195	0.025685681511716144	0.0007250056927171877	0.993067286036036	0.0006903829981220533
57	0.9937690548780488	0.024812586510145083	0.000689473272040032	0.9938063063063063	0.0007325055062988991
58	0.9940548780487805	0.024969540250192327	0.0006541083000384544	0.9941582207207207	0.0006515414098504226
59	0.9931783536585366	0.02958436386387159	0.0007897663295053218	0.9920115427927928	0.0013569576444465096
60	0.9936166158536586	0.028138554739061652	0.0008900352500992396	0.9937359234234234	0.0009450592553696117
61	0.9944169207317073	0.02612807660068317	0.0007865567321082714	0.9944397522522522	0.0005716655420680606
62	0.9943216463414634	0.024142252142745547	0.0006498438663916981	0.9937359234234234	0.000764698322929509
63	0.9937881097560975	0.02524601271512305	0.0007188280666724029	0.9932784346846847	0.0010347706926483158
64	0.9933307926829268	0.028025893346838106	0.0007860503214831669	0.994897240990991	0.00047427154673674557
