epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
1	2.794	0.503	0.502	0.503	0.504	0.503	42.134	0.503	0.503	0.958
2	2.778	0.523	0.521	0.522	0.526	0.525	42.014	0.526	0.525	0.962
3	2.773	0.533	0.53	0.531	0.543	0.539	42.016	0.543	0.541	0.952
4	2.765	0.541	0.536	0.539	0.541	0.535	42.011	0.541	0.537	0.956
5	2.761	0.537	0.533	0.535	0.542	0.539	41.991	0.543	0.542	0.953
6	2.753	0.538	0.535	0.538	0.54	0.538	41.986	0.543	0.539	0.958
7	2.747	0.543	0.533	0.542	0.545	0.535	41.985	0.547	0.545	0.947
8	2.737	0.556	0.539	0.556	0.567	0.546	41.982	0.567	0.564	0.948
9	2.73	0.564	0.541	0.564	0.554	0.534	41.981	0.559	0.558	0.939
10	2.724	0.564	0.536	0.567	0.567	0.535	41.98	0.575	0.573	0.947
11	2.713	0.573	0.538	0.581	0.571	0.537	41.977	0.586	0.585	0.945
12	2.702	0.581	0.534	0.593	0.578	0.534	41.979	0.592	0.591	0.945
13	2.691	0.585	0.537	0.599	0.588	0.534	41.979	0.602	0.601	0.946
14	2.686	0.586	0.538	0.604	0.59	0.536	41.979	0.609	0.61	0.943
15	2.678	0.594	0.538	0.61	0.586	0.532	41.977	0.604	0.605	0.95
16	2.675	0.591	0.539	0.611	0.593	0.538	41.977	0.615	0.614	0.949
17	2.674	0.595	0.541	0.617	0.589	0.543	41.976	0.613	0.614	0.949
18	2.674	0.595	0.541	0.617	0.586	0.548	41.976	0.614	0.615	0.95
19	2.668	0.595	0.547	0.621	0.592	0.551	41.976	0.621	0.621	0.95
20	2.662	0.596	0.552	0.628	0.588	0.553	41.977	0.631	0.63	0.949
21	2.653	0.595	0.559	0.632	0.599	0.564	41.977	0.645	0.643	0.943
22	2.635	0.6	0.564	0.64	0.611	0.57	41.977	0.645	0.644	0.946
23	2.621	0.614	0.571	0.645	0.611	0.572	41.978	0.648	0.647	0.944
24	2.602	0.621	0.578	0.649	0.622	0.587	41.976	0.656	0.654	0.945
25	2.578	0.631	0.587	0.658	0.624	0.579	41.976	0.659	0.657	0.946
26	2.573	0.634	0.59	0.658	0.639	0.59	41.976	0.66	0.659	0.946
27	2.561	0.64	0.599	0.661	0.637	0.586	41.976	0.654	0.653	0.945
28	2.564	0.639	0.598	0.658	0.637	0.598	41.976	0.658	0.656	0.944
29	2.542	0.644	0.606	0.664	0.646	0.608	41.976	0.668	0.667	0.945
30	2.542	0.642	0.611	0.662	0.647	0.618	41.975	0.663	0.664	0.945
31	2.526	0.647	0.616	0.661	0.639	0.605	41.974	0.658	0.658	0.944
32	2.512	0.649	0.617	0.668	0.654	0.619	41.973	0.675	0.675	0.945
33	2.485	0.656	0.623	0.676	0.656	0.622	41.974	0.681	0.681	0.949
34	2.485	0.658	0.626	0.678	0.657	0.625	41.973	0.68	0.679	0.944
35	2.479	0.66	0.627	0.681	0.659	0.627	41.973	0.684	0.684	0.946
36	2.471	0.662	0.627	0.683	0.653	0.617	41.974	0.677	0.675	0.948
37	2.475	0.664	0.625	0.685	0.669	0.641	41.974	0.693	0.694	0.947
38	2.453	0.669	0.632	0.691	0.672	0.646	41.972	0.7	0.698	0.948
39	2.446	0.672	0.638	0.694	0.672	0.641	41.971	0.702	0.701	0.947
40	2.439	0.674	0.638	0.696	0.672	0.639	41.971	0.698	0.697	0.948
41	2.433	0.673	0.642	0.698	0.677	0.646	41.972	0.704	0.705	0.948
42	2.427	0.677	0.646	0.7	0.677	0.646	41.971	0.699	0.697	0.949
43	2.421	0.679	0.649	0.702	0.678	0.652	41.971	0.707	0.706	0.948
44	2.42	0.677	0.649	0.703	0.678	0.648	41.97	0.702	0.703	0.947
45	2.408	0.681	0.654	0.708	0.683	0.658	41.969	0.712	0.712	0.946
46	2.402	0.684	0.655	0.709	0.686	0.66	41.969	0.71	0.711	0.946
47	2.398	0.687	0.658	0.71	0.688	0.662	41.969	0.712	0.709	0.947
48	2.359	0.694	0.666	0.719	0.695	0.667	41.97	0.72	0.718	0.949
49	2.374	0.695	0.667	0.718	0.695	0.666	41.969	0.715	0.715	0.948
50	2.371	0.697	0.67	0.719	0.678	0.652	41.969	0.708	0.705	0.947
51	2.367	0.698	0.668	0.719	0.703	0.678	41.968	0.728	0.727	0.947
52	2.354	0.703	0.672	0.725	0.703	0.671	41.969	0.724	0.723	0.946
53	2.346	0.707	0.678	0.726	0.703	0.674	41.969	0.719	0.719	0.947
54	2.359	0.703	0.673	0.721	0.7	0.671	41.968	0.718	0.717	0.946
55	2.349	0.704	0.674	0.725	0.705	0.679	41.968	0.733	0.73	0.946
56	2.314	0.711	0.683	0.733	0.708	0.68	41.968	0.737	0.734	0.948
57	2.323	0.714	0.684	0.735	0.714	0.687	41.968	0.73	0.729	0.948
58	2.331	0.715	0.687	0.731	0.713	0.684	41.968	0.736	0.734	0.947
59	2.325	0.713	0.683	0.729	0.722	0.693	41.967	0.745	0.744	0.947
60	2.302	0.718	0.688	0.741	0.722	0.692	41.968	0.745	0.743	0.949
61	2.284	0.724	0.692	0.745	0.724	0.69	41.968	0.747	0.745	0.95
62	2.295	0.723	0.691	0.742	0.726	0.698	41.968	0.75	0.749	0.946
63	2.295	0.724	0.695	0.742	0.72	0.689	41.968	0.743	0.742	0.948
64	2.281	0.725	0.695	0.746	0.722	0.691	41.968	0.747	0.744	0.947
65	2.291	0.724	0.695	0.741	0.73	0.7	41.968	0.75	0.748	0.948
66	2.268	0.729	0.698	0.749	0.721	0.686	41.968	0.752	0.747	0.946
67	2.28	0.728	0.696	0.746	0.736	0.706	41.969	0.758	0.755	0.948
68	2.249	0.735	0.703	0.754	0.736	0.704	41.969	0.752	0.75	0.95
69	2.265	0.732	0.7	0.751	0.735	0.704	41.969	0.757	0.755	0.946
70	2.24	0.737	0.706	0.756	0.735	0.706	41.968	0.758	0.755	0.948
71	2.252	0.736	0.704	0.755	0.733	0.707	41.969	0.753	0.752	0.948
72	2.237	0.74	0.707	0.757	0.738	0.705	41.969	0.76	0.756	0.947
73	2.243	0.738	0.706	0.755	0.745	0.714	41.969	0.762	0.76	0.949
74	2.225	0.742	0.711	0.762	0.743	0.71	41.968	0.763	0.762	0.949
75	2.217	0.746	0.714	0.763	0.747	0.71	41.97	0.768	0.766	0.947
76	2.213	0.745	0.713	0.765	0.738	0.711	41.969	0.766	0.763	0.947
77	2.211	0.744	0.714	0.766	0.748	0.715	41.969	0.769	0.767	0.946
78	2.195	0.749	0.717	0.77	0.747	0.716	41.97	0.766	0.763	0.947
79	2.2	0.749	0.717	0.77	0.748	0.714	41.969	0.768	0.767	0.95
80	2.181	0.749	0.718	0.774	0.748	0.715	41.969	0.775	0.77	0.949
