epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
90	2.783	0.501	0.501	0.502	0.499	0.502	41.96	0.499	0.499	0.983
91	2.783	0.502	0.502	0.502	0.502	0.503	41.96	0.502	0.502	0.983
92	2.783	0.502	0.502	0.503	0.501	0.502	41.96	0.502	0.502	0.983
93	2.783	0.502	0.5	0.502	0.496	0.495	41.96	0.497	0.497	0.983
94	2.783	0.502	0.502	0.502	0.498	0.499	41.959	0.5	0.499	0.983
95	2.783	0.503	0.502	0.502	0.501	0.501	41.961	0.502	0.502	0.983
96	2.783	0.502	0.502	0.503	0.507	0.505	41.96	0.507	0.506	0.983
97	2.783	0.502	0.502	0.502	0.506	0.503	41.96	0.507	0.506	0.983
98	2.783	0.501	0.502	0.502	0.505	0.505	41.96	0.505	0.504	0.983
99	2.783	0.502	0.502	0.501	0.496	0.505	41.96	0.497	0.497	0.983
100	2.783	0.503	0.501	0.502	0.501	0.5	41.96	0.5	0.498	0.983
101	2.783	0.502	0.503	0.501	0.501	0.504	41.96	0.503	0.503	0.984
102	2.783	0.501	0.502	0.502	0.506	0.509	41.96	0.507	0.506	0.983
103	2.783	0.502	0.501	0.503	0.503	0.501	41.96	0.501	0.501	0.983
104	2.783	0.503	0.502	0.501	0.499	0.501	41.96	0.499	0.498	0.983
105	2.783	0.502	0.502	0.501	0.501	0.503	41.96	0.502	0.502	0.983
106	2.783	0.503	0.501	0.503	0.505	0.505	41.96	0.505	0.506	0.983
107	2.783	0.503	0.501	0.504	0.504	0.505	41.96	0.503	0.503	0.983
108	2.783	0.502	0.501	0.501	0.505	0.499	41.96	0.507	0.506	0.982
109	2.783	0.502	0.502	0.502	0.498	0.5	41.96	0.498	0.498	0.983
110	2.782	0.503	0.503	0.503	0.501	0.499	41.96	0.504	0.503	0.983
111	2.783	0.502	0.501	0.501	0.501	0.501	41.96	0.5	0.5	0.983
112	2.783	0.502	0.502	0.501	0.505	0.507	41.96	0.505	0.505	0.983
113	2.783	0.501	0.502	0.501	0.498	0.5	41.96	0.498	0.498	0.983
114	2.783	0.501	0.501	0.501	0.497	0.502	41.96	0.498	0.499	0.983
115	2.783	0.502	0.502	0.502	0.497	0.499	41.96	0.496	0.497	0.983
116	2.783	0.502	0.502	0.502	0.501	0.502	41.96	0.503	0.502	0.983
117	2.783	0.502	0.502	0.502	0.5	0.501	41.96	0.498	0.499	0.983
118	2.783	0.501	0.502	0.501	0.506	0.503	41.96	0.504	0.504	0.983
119	2.783	0.502	0.502	0.502	0.503	0.504	41.96	0.502	0.501	0.983
120	2.783	0.501	0.501	0.501	0.5	0.502	41.96	0.5	0.5	0.983
121	2.783	0.502	0.501	0.502	0.503	0.505	41.96	0.505	0.505	0.983
122	2.783	0.502	0.502	0.502	0.503	0.503	41.96	0.504	0.505	0.982
123	2.783	0.502	0.503	0.501	0.507	0.506	41.96	0.508	0.507	0.983
124	2.783	0.502	0.502	0.502	0.502	0.501	41.96	0.503	0.502	0.982
125	2.783	0.501	0.501	0.501	0.504	0.504	41.96	0.503	0.502	0.983
126	2.783	0.502	0.501	0.501	0.497	0.5	41.96	0.497	0.497	0.982
127	2.783	0.501	0.502	0.501	0.501	0.503	41.96	0.501	0.5	0.983
128	2.783	0.502	0.502	0.502	0.503	0.502	41.96	0.503	0.502	0.983
129	2.782	0.502	0.502	0.502	0.503	0.505	41.96	0.504	0.504	0.983
130	2.783	0.501	0.502	0.501	0.498	0.501	41.96	0.5	0.5	0.984
131	2.783	0.501	0.502	0.502	0.504	0.507	41.96	0.506	0.505	0.982
132	2.783	0.502	0.502	0.502	0.5	0.5	41.96	0.5	0.501	0.983
133	2.783	0.501	0.501	0.502	0.503	0.503	41.96	0.502	0.501	0.983
134	2.782	0.503	0.501	0.502	0.5	0.501	41.96	0.499	0.498	0.983
135	2.783	0.502	0.502	0.501	0.502	0.503	41.96	0.502	0.502	0.982
