epoch	train.acc	train.loss	val.acc
1	0.52509765625	1.4027448247118695	0.5644355292792793
2	0.6055878429878049	1.3368090734249207	0.6420326576576577
3	0.6501905487804878	1.2919048041832157	0.6707488738738738
4	0.6830673589939025	1.2572511899762038	0.7048493806306306
5	0.7163300304878049	1.2275979955021927	0.7375422297297297
6	0.75498046875	1.1863914152471031	0.7700591216216216
7	0.8019483612804879	1.11926824494106	0.8105996621621622
8	0.8399437881097561	1.064943981752163	0.8420256193693694
9	0.8719655106707317	1.0089918203470183	0.8711641328828829
10	0.8958793826219512	0.9643818334835331	0.8899915540540541
11	0.9158727134146342	0.9325304970508669	0.9081151463963963
12	0.9298566120426829	0.8954355612033751	0.9205025337837838
13	0.9426591082317073	0.872205277768577	0.9289836711711712
14	0.9513767149390244	0.838093349119512	0.9467905405405406
15	0.9608041158536585	0.8191763284729748	0.9553420608108109
16	0.9665658346036585	0.8074831654385822	0.96484375
17	0.9726776867378049	0.7808562709064019	0.9685036599099099
18	0.9781035632621952	0.7577675740893294	0.9708614864864865
19	0.9806640625	0.7349829528389907	0.9755067567567568
20	0.9812714367378049	0.7216395657236984	0.9782516891891891
21	0.984079649390244	0.7055650013249095	0.9847621058558559
22	0.9866496760670732	0.6870049325431266	0.983424831081081
23	0.9873237423780488	0.6882318226302543	0.9851140202702703
24	0.987573837652439	0.6813750982284545	0.9824042792792793
25	0.9887338033536586	0.6669306330564545	0.9876126126126126
26	0.9894817073170732	0.6615250098996046	0.9904983108108109
27	0.9899747522865854	0.6576083747352042	0.9913429054054054
28	0.9903772865853658	0.6550701772294394	0.9890202702702703
29	0.991063262195122	0.6437540507898099	0.9904631193693694
30	0.9916777820121951	0.6333934516441532	0.991307713963964
31	0.9915015243902439	0.6337283090847294	0.9922578828828829
32	0.991944550304878	0.6284920974475582	0.9934192004504504
33	0.9921279535060976	0.627682161476554	0.9907094594594594
34	0.9929258765243902	0.6210625171661377	0.9938414977477478
35	0.9932259908536586	0.607687469226558	0.9914132882882883
36	0.9927281821646341	0.6086476938026707	0.993384009009009
37	0.9946003239329269	0.5957248250158822	0.9935599662162162
38	0.9935665967987805	0.6069228236268206	0.9946860923423423
39	0.993433212652439	0.6043708083106251	0.9934543918918919
40	0.9936332888719512	0.6018976041456549	0.9914484797297297
41	0.9942025533536586	0.6007436910780465	0.9934543918918919
42	0.9950052400914634	0.5886397627795615	0.9947916666666666
43	0.9947527629573171	0.5874788025530373	0.9944397522522522
44	0.9951600609756097	0.5944653666600949	0.9950380067567568
45	0.9940620236280487	0.5902949023537519	0.9945453265765766
46	0.9951552972560975	0.5937957314456381	0.9956362612612613
47	0.9956626333841463	0.5770567280490224	0.9945101351351351
48	0.9954911394817073	0.5805116114093036	0.9956714527027027
49	0.9954768483231707	0.5799724395682172	0.9952843468468469
50	0.9958627096036585	0.5738154664272215	0.9959529842342343
51	0.995362519054878	0.5712582352684765	0.9961641328828829
52	0.9951981707317074	0.5799400021390217	0.9944749436936937
53	0.9960389672256098	0.5784012513916666	0.996973536036036
54	0.9963271722560976	0.5754131750362675	0.9973606418918919
55	0.9959913300304878	0.5687719593687756	0.9966920045045045
56	0.9957817263719512	0.5657808523352553	0.9969383445945946
57	0.9965415396341464	0.5686857697440357	0.996410472972973
58	0.996484375	0.5617365931592336	0.9965864301801802
59	0.9964081554878049	0.5698736189342126	0.9958474099099099
60	0.995676924542683	0.5656817040792326	0.9961641328828829
61	0.9955387766768292	0.56741371111172	0.9958826013513513
62	0.996851181402439	0.5654298051101405	0.9972198761261262
63	0.997315644054878	0.5637482318936324	0.9962697072072072
64	0.9961628239329269	0.5654060308526202	0.9975365990990991
65	0.9963081173780488	0.5658450106295144	0.997923704954955
66	0.9967630525914634	0.557776571628524	0.9967975788288288
67	0.9970226753048781	0.5587860950609532	0.9978533220720721
68	0.9964748475609756	0.5579022025189748	0.9969383445945946
69	0.9965486852134147	0.5661173717277806	0.9976773648648649
70	0.9970846036585366	0.5591063708793826	0.9977125563063063
71	0.997217987804878	0.5556073742668803	0.9977829391891891
72	0.9968392721036585	0.5522213528795941	0.9971494932432432
73	0.995850800304878	0.5547052640740464	0.9959529842342343
74	0.9970679306402439	0.5525202575253277	0.9974310247747747
75	0.9969702743902439	0.5555229823763778	0.997290259009009
76	0.997532393292683	0.5504881094141705	0.9975365990990991
77	0.9974633193597561	0.5512579832135177	0.997043918918919
78	0.9976895960365854	0.5489475756156735	0.9977477477477478
79	0.9975228658536586	0.5503161899927186	0.9974662162162162
80	0.9972918254573171	0.5484498583688968	0.9977125563063063
81	0.9975133384146342	0.548691890733998	0.9979588963963963
82	0.9975538300304878	0.5467827901607607	0.9973254504504504
83	0.9976276676829269	0.5422097806523486	0.9973606418918919
84	0.9978682355182927	0.5380448899618009	0.997923704954955
85	0.9976038490853658	0.5414845885300055	0.9972550675675675
86	0.9977658155487805	0.5453923130907663	0.9976069819819819
87	0.9978253620426829	0.5418855635131278	0.9978181306306306
88	0.9978063071646341	0.5363910058649575	0.9981348536036037
89	0.9971894054878049	0.5425191792046151	0.9983811936936937
90	0.9977348513719512	0.5419767080283746	0.997923704954955
91	0.9975157202743903	0.5369793175197229	0.9971494932432432
92	0.9975800304878049	0.5370156596346599	0.998170045045045
93	0.9967630525914634	0.5407867869225944	0.9975717905405406
94	0.9976943597560975	0.5393644351784775	0.9971494932432432
95	0.9979015815548781	0.5315314042858961	0.9978533220720721
96	0.9977705792682927	0.539991875683389	0.9985219594594594
97	0.9980540205792683	0.5356583339412038	0.9980644707207207
98	0.9979825647865853	0.5375626300893179	0.997923704954955
99	0.997410918445122	0.5341099682377606	0.9981348536036037
100	0.9979778010670731	0.5322180960236527	0.9980996621621622
101	0.9979039634146342	0.5286365793972481	0.9982756193693694
102	0.9982421875	0.5307032150466268	0.9976773648648649
103	0.9980897484756097	0.5300021777792675	0.9982052364864865
104	0.997582412347561	0.5357963474785409	0.9983460022522522
105	0.9979778010670731	0.5300793798958383	0.9984163851351351
106	0.9978610899390243	0.5219758927822113	0.9984515765765766
107	0.9982802972560976	0.521902106738672	0.9985571509009009
108	0.9973275533536585	0.5315243437522795	0.9978885135135135
109	0.9983112614329268	0.5190378330102781	0.9978885135135135
110	0.9981326219512195	0.5277457763509052	0.9983108108108109
111	0.998046875	0.5228085273649634	0.9980996621621622
112	0.9978182164634146	0.5272045385546801	0.9978533220720721
113	0.9978372713414634	0.5237791551322472	0.9978885135135135
114	0.9980135289634147	0.5251651606908658	0.9988386824324325
115	0.9979516006097561	0.5238883681413604	0.9987682995495496
116	0.9981350038109756	0.5214819873251566	0.9983108108108109
117	0.9982326600609757	0.5224860069228382	0.998803490990991
118	0.9982755335365854	0.5221490607029055	0.9985219594594594
119	0.9983231707317073	0.519243291093082	0.9993313626126126
120	0.9983017339939024	0.5175598125632216	0.9982756193693694
121	0.9982731516768293	0.5197109837357591	0.9988738738738738
122	0.9981659679878049	0.5123623839238794	0.998170045045045
123	0.997875381097561	0.51945872757493	0.9989794481981982
124	0.9984827553353659	0.5157753723423656	0.9976421734234234
125	0.9978825266768293	0.5176347686023247	0.998170045045045
126	0.9982993521341463	0.511692994396861	0.998803490990991
127	0.9984565548780487	0.5159864523061892	0.9977477477477478
128	0.9984565548780487	0.5153235342444443	0.9985219594594594
