epoch	train.acc	train.loss	train.mse	val.acc	val.mse
1	0.5124952362804874	0.6970605556557818	0.00010011850159882181	0.5354025900900901	0.00012482050629301198
2	0.5806259527439026	0.6746561631923769	0.00013371473859723023	0.6329180743243243	0.00014075306889198318
3	0.6123777311991869	0.657328934495042	0.0001425264171813047	0.6617398648648649	0.00014498136370749053
4	0.6328013846544717	0.6423133097043852	0.00014527160816303478	0.6833474099099099	0.000144548000330483
5	0.6529042809959352	0.6268151059383299	0.00014412208465950155	0.7020692567567568	0.00014438927538067874
6	0.6631558053861787	0.6157266648804269	0.0001421463931342814	0.7245917792792793	0.00013912316969688141
7	0.6801972179878046	0.5989127654854844	0.00013837685280411346	0.7427505630630631	0.00013572465956655775
8	0.7093210111788617	0.568234397579984	0.00013296454044615442	0.7736486486486487	0.0001320050352070531
9	0.7178702997967481	0.5547234142698892	0.00013091388604285695	0.772557713963964	0.0001303477587465717
10	0.7351753048780486	0.5313522974165474	0.00012840872198178593	0.7950098536036037	0.0001260476714673427
11	0.7566438008130085	0.5033146496226147	0.0001255135138152826	0.7945875563063063	0.00012296857810495339
12	0.7769086636178855	0.4735291606042443	0.00012388583702154502	0.825098536036036	0.00011951825745363913
13	0.7960762830284555	0.44130123722844006	0.00012059809953093574	0.848852759009009	0.00011900160009374943
14	0.8170954014227643	0.40775433466201877	0.0001178750947185951	0.8678913288288288	0.00011579035783945876
15	0.8294715447154472	0.38430991790643554	0.00011595952148526543	0.8764076576576577	0.00011493002979854659
16	0.8469115218495937	0.3519143893951323	0.00011446155631125382	0.8986838400900901	0.00011544081991798505
17	0.8630779979674801	0.32514784841275796	0.00011410449976499033	0.9043496621621622	0.00011253250219548742
18	0.8768372078252036	0.2973537448702789	0.00011163666165041988	0.9123381193693694	0.00010928630610971988
19	0.8764418191056903	0.2946016245862333	0.00011213782098621312	0.9185318130630631	0.00011095690366870783
20	0.8852499364837393	0.2759537490039337	0.00011160001825972846	0.9270129504504504	0.00010941323538694682
21	0.8965621824186992	0.25592658000021445	0.00011129986633910093	0.9240216779279279	0.00011160653688879852
22	0.9015402693089428	0.2450812478617924	0.00011155178039987777	0.9291596283783784	0.00010979080396790376
23	0.9119235899390241	0.2237310791524445	0.00010986561115359796	0.9378519144144144	0.00011074491235089849
24	0.913671875	0.21913162375368722	0.00011076713346438937	0.9392243806306306	0.00011130216129508021
25	0.9154741488821134	0.21390757722462095	0.00011011371484861096	0.9117398648648649	0.0001101190791814588
26	0.9187309451219515	0.2061522801474827	0.00011014245026716508	0.9569608671171171	0.00010935465573450668
27	0.9295969893292682	0.18288999350696075	0.00010961641709422465	0.9515765765765766	0.00010973362306915308
28	0.9284536966463411	0.18228218549998795	0.00010990107591014083	0.9516821509009009	0.00010962603748241138
29	0.9301718114837402	0.17838497778809653	0.00010994846500291649	0.9581925675675675	0.00011041560722882062
30	0.9329347688008127	0.174653834849596	0.00010990657983489744	0.9469313063063063	0.00011081257030086776
31	0.9362328506097554	0.16503508981408144	0.00010940529059664142	0.951928490990991	0.0001097038261873463
32	0.9410124491869912	0.15230537803798186	0.00010904394560096013	0.961254222972973	0.0001109181591944123
33	0.9366790523373982	0.16281889352674891	0.0001097374489224266	0.952245213963964	0.0001074278669228341
34	0.9410330919715445	0.15351813613641552	0.00010944875454098532	0.9637176238738738	0.0001092907850843485
35	0.9400739964430898	0.1547528640162654	0.00010944406176127902	0.9497466216216216	0.00010949040439005035
36	0.9430179751016259	0.14878634897674003	0.00010967594514623647	0.9661106418918919	0.00011149225394694588
37	0.9485550050813005	0.13644633277705528	0.00010944566346574348	0.9544270833333334	0.00011094267609076121
38	0.9429465193089432	0.14985287363936262	0.0001103349878642958	0.9656531531531531	0.00010659001070978791
39	0.9459952997967472	0.14026625812417123	0.00010957021927091906	0.9644918355855856	0.00011296952400264238
40	0.9479627159552849	0.13680938465021006	0.00010938642442896508	0.9686796171171171	0.00010945845684005149
41	0.9501079776422758	0.1307859778040793	0.00010959494208758016	0.9546734234234234	0.00010834764406034672
42	0.9482136051829265	0.1352290260355647	0.00011005966410199861	0.9611838400900901	0.00011043654146985998
43	0.9505732342479672	0.13008614961148762	0.0001097097956694708	0.9712134009009009	0.00010815497873474735
44	0.94551575203252	0.14103786794059886	0.00010962454902388655	0.9718820382882883	0.00011122103967716464
45	0.9556847052845523	0.11839307215428208	0.00010864086521550923	0.9696649774774775	0.00010809359849411742
46	0.954239710365854	0.12060464137211079	0.00010976163558974271	0.9719524211711712	0.00010853857502051805
47	0.9533631859756099	0.1230708728294547	0.00010940546663932321	0.9644214527027027	0.00010911683601260118
48	0.9538856072154472	0.12092670186808924	0.00010960997861707811	0.9693482545045045	0.00010988134899971637
49	0.9584413109756101	0.11303075043166556	0.00011025471162056641	0.9714245495495496	0.00011196076931056423
50	0.9571042936991868	0.11455313907709064	0.00011007665183037384	0.9737823761261262	0.00011096836303975349
51	0.9515624999999998	0.1258850796647915	0.0001108156046517784	0.938379786036036	0.00011034775368013495
52	0.9561229674796745	0.11720321956658508	0.00011127356169376205	0.9757179054054054	0.00011202421992165582
53	0.9624015497967482	0.10148992027814795	0.00010911897300435911	0.9685388513513513	0.0001075874263135431
54	0.9568994537601628	0.11513908813457663	0.0001092825945617245	0.9695945945945946	0.00011030574498838653
55	0.9607580665650411	0.10559861433306118	0.00011027292802748157	0.9764217342342343	0.00011095186202002371
56	0.9581014989837392	0.11299691089406246	0.00011054030307227882	0.9485149211711712	0.00011192124801308235
57	0.9591987423780487	0.1071797170199272	0.00011087945778144342	0.9651252815315315	0.00010582522825004432
58	0.9603198043699182	0.10557571710428086	0.00011165582063102459	0.9728673986486487	0.00011172717134835332
59	0.9606199186991866	0.10499984315800957	0.0001101206627847604	0.9772663288288288	0.00010977090553481232
60	0.9611248729674792	0.10345457619192397	0.00011129713554798466	0.9811725788288288	0.00011214353848166915
61	0.9631542174796746	0.10084943368849231	0.00011123342747606973	0.9750140765765766	0.00011139885608425682
62	0.9596576473577233	0.10587700917499095	0.00011174974390930246	0.9782868806306306	0.00011117489673386051
63	0.9656821646341465	0.09318110013335217	0.00011107772755544496	0.9773367117117117	0.00011055184855190869
64	0.9653884019308945	0.0960654645976497	0.00011107413596530422	0.9771607545045045	0.00011277302870472372
65	0.9626587906504073	0.10063036145960412	0.00011140797652798228	0.9813133445945946	0.00011224321955982764
66	0.9625905106707315	0.1011310148393599	0.00011210447967353435	0.9790610923423423	0.00011111532132401391
67	0.9643387957317074	0.09545795942951993	0.00011226063751808663	0.9677646396396397	0.00011017948293613756
68	0.9620109247967483	0.10201553643294951	0.00011301807840581893	0.9761402027027027	0.00011383567516941594
69	0.9635702489837399	0.09629050568654769	0.0001126930529674765	0.9764217342342343	0.00010875163878826004
70	0.9621474847560976	0.1020379190265042	0.00011351296394955503	0.9773015202702703	0.00011462310178578739
71	0.9714446773373984	0.07884331637675443	0.0001113536187714511	0.9717412725225225	0.0001122312496263148
72	0.9689469004065044	0.08506002566527303	0.00011195217187533428	0.9834600225225225	0.00011213442878608869
73	0.9686372586382116	0.08713520620381687	0.00011381037648988706	0.9765625	0.0001144661028766669
74	0.9645420477642276	0.09617363886862267	0.00011233371279980397	0.975682713963964	0.00011488103428656268
75	0.9715669461382108	0.08032434697194797	0.00011182842813801338	0.9822283220720721	0.00011524122185021354
76	0.9665698043699185	0.0907304034999958	0.00011251255310503993	0.9822283220720721	0.00011145353824873496
77	0.9657806148373991	0.09197290533381264	0.00011333523462980804	0.9740639076576577	0.00011407310572591282
78	0.9688706808943088	0.08577829345879032	0.00011201283838401163	0.9834600225225225	0.00011068259737913723
79	0.9693629319105689	0.0834948331367497	0.00011317206801500217	0.9810670045045045	0.0001097774183690162
80	0.9654741488821145	0.09378837703431889	0.00011243651334974324	0.9654420045045045	0.00011536575432212369
81	0.9714970782520326	0.07887209048721848	0.00011353165293879035	0.9818412162162162	0.00011315917996595286
82	0.965834603658536	0.09174005418743301	0.0001139230351460666	0.9771959459459459	0.0001140601930642702
83	0.9780646595528452	0.06324192694411045	0.00011251790959405055	0.9862401463963963	0.00011283904890873814
84	0.9805259146341461	0.058106038044774676	0.00011200043220192239	0.9890202702702703	0.00011112943137230284
85	0.9819550304878046	0.053057042097036794	0.00011079483161532751	0.9871199324324325	0.00011097032204217924
86	0.980948297764228	0.05540211805846633	0.00011039317742404641	0.9875774211711712	0.00011064215105180083
87	0.9795414126016265	0.05869337339408514	0.00010976158827827198	0.9876478040540541	0.00011040395586426278
88	0.98096894054878	0.055233730432554716	0.00010963551151401523	0.9887035472972973	0.00010908516757095836
89	0.9820280741869915	0.05262677110845178	0.00010923895237416529	0.9895833333333334	0.00010903883217529788
90	0.9830792682926831	0.05017087605282119	0.00010939914386764896	0.9900760135135135	0.00010904730112776412
91	0.981529471544715	0.05471433691862153	0.00010985370687061421	0.9889850788288288	0.00010944522947685475
92	0.9825298526422765	0.051177923912296024	0.00010923291758844266	0.9892666103603603	0.00010906974129538212
93	0.9809070121951221	0.05429047650839316	0.00010942302813906813	0.9903927364864865	0.00010935593577865343
94	0.9797287855691063	0.057775612805811005	0.00010868044106556647	0.9857122747747747	0.00010789927503677202
95	0.979625571646341	0.0567164520131106	0.00010933376711696704	0.9885275900900901	0.00010965679688819659
96	0.9829697027439022	0.04958637592882463	0.0001088429900403021	0.9886331644144144	0.00010923452154619972
97	0.9833809705284555	0.04836637427258055	0.0001091701694815306	0.9901815878378378	0.00010874959719388301
98	0.9824218750000002	0.050756127994916425	0.00010829589094699747	0.9885627815315315	0.00010820676067630081
99	0.98203125	0.05226377162559912	0.00010883673147451723	0.9888091216216216	0.0001081106378691615
100	0.9800701854674801	0.0556425210213425	0.0001082208329845765	0.9909206081081081	0.00010874292264988244
