epoch	train.acc	train.loss	val.acc
1	0.5040563071646341	1.4062187962415742	0.5155546171171171
2	0.5459889481707317	1.3706689578730886	0.5550746058558559
3	0.5634741806402439	1.3587515476273326	0.5720368806306306
4	0.5796088986280488	1.3457294690899733	0.5875914977477478
5	0.591015625	1.3320888972863918	0.5961430180180181
6	0.6002429496951219	1.319818046034836	0.6084600225225225
7	0.6095726943597561	1.3078289892615342	0.6176801801801802
8	0.6165801257621951	1.297993422717583	0.633129222972973
9	0.6241568216463415	1.2850521733121174	0.6389710022522522
10	0.6335103849085366	1.2704750282008475	0.6522381756756757
11	0.6371498666158537	1.2595569366362036	0.6569890202702703
12	0.643850038109756	1.2474801546189842	0.6655053490990991
13	0.6472942073170732	1.2381444901954837	0.6708544481981982
14	0.6560094321646341	1.2227304435357815	0.6762387387387387
15	0.6596274771341464	1.2138588946040083	0.6843327702702703
16	0.6657536204268293	1.2008160806283719	0.6858811936936937
17	0.6683045922256098	1.1955194659349395	0.6921452702702703
18	0.673608993902439	1.1831250632681498	0.6980926238738738
19	0.6787276105182927	1.173989320964348	0.7087556306306306
20	0.6873713795731707	1.1585105279596841	0.716040259009009
21	0.6909846608231708	1.149545054900937	0.7132249436936937
22	0.6963652820121952	1.1379589383195086	0.7277238175675675
23	0.7025771722560976	1.127643342715938	0.7342694256756757
24	0.7058022103658537	1.1166876804537889	0.7384572072072072
25	0.7101014672256097	1.1113275010411332	0.741307713963964
26	0.716918349847561	1.0961626872783754	0.7491905968468469
27	0.7228229801829268	1.0840705795985897	0.7526745495495496
28	0.7257145579268293	1.0770444814751787	0.7575309684684685
29	0.727198456554878	1.0710850791233342	0.763795045045045
30	0.7324885670731708	1.0599364408632603	0.7712556306306306
31	0.7395198170731707	1.0444479855095468	0.7669270833333334
32	0.7425185785060976	1.0362819828638217	0.7766751126126126
33	0.7430521150914634	1.0341179818641848	0.7772029842342343
34	0.7484803734756098	1.0212994354527172	0.7811796171171171
35	0.7505954649390244	1.0173984835787517	0.7858952702702703
36	0.7523032583841464	1.0087695871911397	0.7897311373873874
37	0.7569764672256097	0.9982668353290093	0.7899070945945946
38	0.7601181402439025	0.9923122007672379	0.7955025337837838
39	0.7639481707317073	0.9830491173558119	0.8039132882882883
40	0.7648294588414634	0.9801960779399407	0.8032446509009009
41	0.7689286394817073	0.9727048330190705	0.8023296734234234
42	0.7742139862804878	0.9590900458940645	0.8054265202702703
43	0.7776819740853659	0.9533185601234436	0.8054265202702703
44	0.7775724085365854	0.9488237191991108	0.8091216216216216
45	0.7776510099085366	0.9465955039349998	0.818482545045045
46	0.7795850800304878	0.9422308788066958	0.8121480855855856
47	0.7828029725609756	0.9362311747015977	0.8173916103603603
48	0.7832007431402439	0.9335155452170023	0.8125
49	0.7873404153963415	0.9257945081082786	0.8236204954954955
50	0.7890458269817073	0.9192669807410822	0.8195030968468469
51	0.7919612233231708	0.9120466304988396	0.8263302364864865
52	0.7935237233231708	0.9109498558974848	0.8284065315315315
53	0.7928758574695122	0.9091012751183859	0.8263302364864865
54	0.7977110327743903	0.8983802844838398	0.8322423986486487
55	0.8023366044207317	0.8891437324081979	0.8375563063063063
56	0.8008812881097561	0.8882667907854406	0.8372043918918919
57	0.802710556402439	0.8867800020590061	0.8376618806306306
58	0.8065620236280487	0.878989306310328	0.8336852477477478
59	0.8074266387195121	0.8773552127000762	0.8389287725225225
60	0.807590987042683	0.8738341162844402	0.8440315315315315
61	0.8124952362804878	0.8630939896513776	0.8460374436936937
62	0.8147151295731707	0.8569858748738358	0.8496621621621622
63	0.8154987614329269	0.8542901469439995	0.8504715653153153
64	0.8191930259146342	0.8455903858673282	0.8557502815315315
65	0.8198146913109756	0.8464997989375417	0.8557150900900901
66	0.821436737804878	0.8399251853547445	0.8560318130630631
67	0.8233374618902439	0.8364362524776924	0.8627885698198198
68	0.82578125	0.8289019866687496	0.8613105292792793
69	0.8294540777439025	0.8213428098980974	0.8655686936936937
70	0.8270722179878048	0.8235855058925908	0.8682080518018018
71	0.832545731707317	0.8110311685538873	0.8684543918918919
