epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
1	2.088	0.503	0.503	0.503	0.509	0.507	42.132	0.509	0.507	0.96
2	2.068	0.527	0.526	0.526	0.529	0.527	42.026	0.53	0.528	0.967
3	2.059	0.541	0.539	0.538	0.54	0.539	42.01	0.541	0.539	0.97
4	2.05	0.548	0.547	0.547	0.542	0.538	42.006	0.541	0.538	0.969
5	2.047	0.551	0.549	0.549	0.553	0.55	42.005	0.552	0.551	0.968
6	2.039	0.551	0.549	0.549	0.556	0.553	41.985	0.556	0.553	0.97
7	2.025	0.549	0.547	0.548	0.554	0.554	41.979	0.556	0.553	0.967
8	2.015	0.548	0.546	0.546	0.545	0.544	41.988	0.546	0.544	0.961
9	1.998	0.545	0.544	0.544	0.547	0.545	41.983	0.547	0.544	0.957
10	1.985	0.55	0.548	0.549	0.556	0.556	41.984	0.558	0.555	0.958
11	1.973	0.558	0.557	0.557	0.567	0.564	41.983	0.567	0.564	0.96
12	1.955	0.572	0.571	0.571	0.586	0.585	41.986	0.587	0.586	0.956
13	1.94	0.583	0.58	0.581	0.592	0.591	41.983	0.594	0.593	0.957
14	1.926	0.593	0.59	0.591	0.6	0.597	41.982	0.602	0.598	0.956
15	1.903	0.604	0.601	0.602	0.614	0.61	41.985	0.614	0.612	0.954
16	1.877	0.618	0.613	0.616	0.621	0.614	41.985	0.624	0.619	0.953
17	1.852	0.633	0.626	0.632	0.645	0.638	41.988	0.649	0.645	0.95
18	1.816	0.649	0.641	0.647	0.661	0.65	41.985	0.662	0.657	0.948
19	1.784	0.659	0.653	0.658	0.669	0.662	41.983	0.672	0.666	0.95
20	1.76	0.667	0.662	0.666	0.669	0.659	41.984	0.667	0.663	0.947
21	1.742	0.67	0.664	0.668	0.671	0.666	41.984	0.674	0.672	0.948
22	1.72	0.674	0.669	0.674	0.683	0.676	41.985	0.683	0.679	0.947
23	1.695	0.68	0.673	0.68	0.684	0.678	41.984	0.685	0.682	0.945
24	1.67	0.686	0.681	0.685	0.692	0.688	41.986	0.692	0.691	0.945
25	1.637	0.695	0.689	0.694	0.697	0.691	41.986	0.702	0.696	0.948
26	1.619	0.701	0.695	0.701	0.711	0.703	41.986	0.714	0.71	0.947
27	1.594	0.708	0.701	0.707	0.711	0.702	41.988	0.714	0.709	0.946
28	1.571	0.715	0.707	0.713	0.713	0.706	41.989	0.717	0.711	0.945
29	1.551	0.721	0.712	0.72	0.727	0.722	41.99	0.732	0.727	0.946
30	1.526	0.727	0.719	0.725	0.733	0.729	41.989	0.736	0.732	0.944
31	1.494	0.735	0.727	0.736	0.731	0.724	41.99	0.735	0.731	0.944
32	1.473	0.743	0.735	0.742	0.747	0.739	41.991	0.751	0.744	0.946
33	1.449	0.748	0.739	0.747	0.748	0.741	41.991	0.753	0.749	0.947
34	1.425	0.753	0.744	0.753	0.749	0.738	41.992	0.754	0.746	0.944
35	1.398	0.759	0.749	0.758	0.756	0.747	41.993	0.759	0.755	0.945
36	1.386	0.761	0.752	0.762	0.758	0.747	41.993	0.763	0.758	0.946
37	1.376	0.762	0.753	0.763	0.762	0.757	41.994	0.767	0.763	0.946
38	1.34	0.771	0.76	0.77	0.767	0.756	41.995	0.771	0.766	0.944
39	1.322	0.774	0.763	0.774	0.775	0.764	41.995	0.781	0.777	0.945
40	1.298	0.778	0.767	0.779	0.78	0.767	41.996	0.787	0.783	0.946
41	1.287	0.779	0.767	0.781	0.782	0.767	41.997	0.787	0.783	0.945
42	1.267	0.785	0.771	0.787	0.786	0.767	41.998	0.79	0.786	0.945
43	1.249	0.788	0.774	0.79	0.79	0.778	41.998	0.799	0.795	0.944
