epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
1	2.073	0.525	0.526	0.527	0.557	0.556	43.089	0.559	0.557	0.969
2	2.018	0.576	0.579	0.582	0.591	0.594	42.932	0.601	0.599	0.966
3	1.98	0.593	0.598	0.606	0.593	0.6	43.018	0.611	0.609	0.961
4	1.947	0.606	0.612	0.623	0.601	0.609	43.214	0.632	0.629	0.959
5	1.912	0.614	0.623	0.639	0.627	0.635	43.42	0.658	0.656	0.961
6	1.867	0.628	0.634	0.669	0.619	0.628	43.435	0.677	0.676	0.959
7	1.823	0.641	0.641	0.692	0.66	0.651	43.508	0.713	0.711	0.959
8	1.783	0.653	0.649	0.71	0.654	0.656	43.644	0.717	0.716	0.961
9	1.742	0.659	0.659	0.727	0.658	0.66	43.782	0.741	0.74	0.96
10	1.705	0.666	0.666	0.749	0.67	0.671	43.917	0.763	0.761	0.961
11	1.663	0.674	0.674	0.771	0.668	0.669	44.034	0.773	0.771	0.961
12	1.635	0.677	0.678	0.785	0.678	0.685	44.173	0.796	0.796	0.959
13	1.595	0.684	0.69	0.802	0.678	0.686	44.284	0.805	0.803	0.96
14	1.561	0.689	0.696	0.816	0.684	0.697	44.392	0.818	0.815	0.961
15	1.53	0.691	0.701	0.829	0.698	0.706	44.484	0.839	0.836	0.961
16	1.497	0.695	0.71	0.842	0.697	0.706	44.523	0.85	0.848	0.961
17	1.465	0.699	0.716	0.855	0.699	0.717	44.529	0.862	0.86	0.961
18	1.438	0.702	0.722	0.864	0.703	0.726	44.581	0.871	0.868	0.961
19	1.417	0.704	0.724	0.872	0.705	0.726	44.592	0.875	0.873	0.961
20	1.396	0.707	0.73	0.877	0.709	0.734	44.609	0.882	0.881	0.961
21	1.366	0.708	0.738	0.888	0.71	0.749	44.632	0.897	0.895	0.961
22	1.354	0.707	0.741	0.894	0.691	0.732	44.651	0.89	0.888	0.96
23	1.341	0.707	0.744	0.899	0.712	0.749	44.657	0.906	0.904	0.961
24	1.313	0.711	0.752	0.906	0.703	0.747	44.66	0.908	0.907	0.961
25	1.295	0.711	0.758	0.91	0.706	0.76	44.689	0.914	0.911	0.961
26	1.271	0.714	0.765	0.916	0.701	0.754	44.732	0.916	0.913	0.961
27	1.273	0.712	0.762	0.917	0.716	0.765	44.7	0.919	0.917	0.961
28	1.247	0.716	0.768	0.924	0.697	0.756	44.759	0.92	0.917	0.962
29	1.243	0.713	0.773	0.926	0.712	0.774	44.737	0.931	0.93	0.961
30	1.215	0.717	0.778	0.933	0.723	0.78	44.72	0.939	0.938	0.961
31	1.208	0.717	0.782	0.935	0.719	0.781	44.746	0.938	0.937	0.961
32	1.195	0.718	0.782	0.94	0.727	0.791	44.74	0.943	0.941	0.962
33	1.184	0.717	0.788	0.94	0.722	0.798	44.728	0.951	0.949	0.961
34	1.168	0.719	0.791	0.945	0.72	0.791	44.76	0.949	0.948	0.962
35	1.16	0.72	0.796	0.945	0.716	0.794	44.734	0.95	0.949	0.962
36	1.146	0.72	0.8	0.948	0.717	0.804	44.744	0.95	0.949	0.961
37	1.128	0.722	0.806	0.951	0.728	0.814	44.72	0.955	0.954	0.962
38	1.124	0.721	0.808	0.952	0.718	0.806	44.743	0.955	0.953	0.961
39	1.114	0.723	0.809	0.954	0.714	0.809	44.717	0.956	0.954	0.962
40	1.104	0.722	0.815	0.955	0.701	0.8	44.708	0.951	0.95	0.961
41	1.109	0.721	0.811	0.956	0.724	0.814	44.709	0.96	0.958	0.962
42	1.088	0.724	0.821	0.957	0.727	0.828	44.672	0.963	0.961	0.96
43	1.067	0.726	0.828	0.96	0.731	0.835	44.712	0.963	0.962	0.961
44	1.054	0.728	0.834	0.962	0.727	0.83	44.674	0.966	0.964	0.961
45	1.05	0.729	0.831	0.964	0.725	0.835	44.656	0.964	0.963	0.961
46	1.046	0.727	0.835	0.963	0.709	0.823	44.666	0.961	0.96	0.961
47	1.039	0.728	0.838	0.963	0.73	0.845	44.623	0.968	0.966	0.961
48	1.02	0.732	0.844	0.966	0.724	0.846	44.61	0.968	0.967	0.96
49	1.013	0.733	0.846	0.967	0.728	0.84	44.616	0.968	0.966	0.961
50	1.009	0.73	0.85	0.967	0.727	0.844	44.55	0.969	0.967	0.96
51	1.001	0.731	0.852	0.969	0.733	0.852	44.58	0.971	0.97	0.96
52	0.984	0.732	0.859	0.971	0.737	0.864	44.575	0.976	0.974	0.96
53	1.0	0.729	0.851	0.971	0.731	0.858	44.524	0.975	0.973	0.96
54	0.97	0.734	0.86	0.974	0.728	0.85	44.521	0.975	0.973	0.96
55	0.958	0.736	0.865	0.975	0.746	0.867	44.518	0.978	0.975	0.959
56	0.956	0.738	0.864	0.976	0.738	0.869	44.512	0.979	0.976	0.961
57	0.949	0.737	0.866	0.977	0.735	0.865	44.489	0.979	0.976	0.96
58	0.942	0.737	0.87	0.978	0.732	0.867	44.471	0.979	0.977	0.96
59	0.938	0.737	0.871	0.979	0.737	0.875	44.469	0.981	0.979	0.96
60	0.918	0.741	0.876	0.98	0.734	0.871	44.49	0.982	0.98	0.959
61	0.914	0.741	0.88	0.98	0.737	0.879	44.495	0.984	0.983	0.96
62	0.917	0.74	0.876	0.98	0.738	0.879	44.451	0.983	0.982	0.959
63	0.912	0.74	0.879	0.981	0.737	0.877	44.449	0.981	0.979	0.959
64	0.905	0.741	0.882	0.98	0.744	0.886	44.49	0.983	0.981	0.96
