epoch	train.acc	train.loss	train.mse	val.acc	val.mse
1	0.516893737296748	1.3941237821811583	0.00010412311351435009	0.5656672297297297	0.00012099311280909607
2	0.5568565802845525	1.3762733261759688	0.00014047959546853857	0.6117680180180181	0.00015133459670028674
3	0.5861248729674794	1.3568285622247835	0.00015753577214881506	0.6243665540540541	0.00016371497537244346
4	0.6065771087398372	1.338331153334641	0.0001673780532167634	0.6413992117117117	0.00016956559176816864
5	0.6256812118902441	1.316797118070649	0.00017306222480994353	0.6573057432432432	0.00017706755072042043
6	0.6366790523373985	1.2954005351880702	0.00017920809147720475	0.6738105292792793	0.00018082296073034003
7	0.6561658409552846	1.2485932361788865	0.0001833682650524169	0.7007671734234234	0.00018400757920693372
8	0.6846068343495935	1.182048309140089	0.0001842202364592018	0.7383164414414415	0.0001842318255315862
9	0.6984756097560977	1.132206154741892	0.0001834861688577093	0.7662584459459459	0.00018210851022059114
10	0.7173208841463417	1.0829371740178364	0.00018180328855722599	0.7712556306306306	0.00018055559996502926
11	0.7403201219512195	1.0234754664141958	0.0001798232091681623	0.8059543918918919	0.00017906605045265006
12	0.761008955792683	0.9802555531990237	0.0001793932638886362	0.8225295608108109	0.00017883662535045464
13	0.7741393546747971	0.9503548715172745	0.00017911613650517766	0.8287232545045045	0.00017992970858792865
14	0.7837636559959348	0.9503136245215812	0.00017969598787802657	0.8492750563063063	0.00017921738578258333
15	0.7962779471544721	0.9273457387598549	0.00017957640123246918	0.8591286599099099	0.00018040579809232505
16	0.8081856580284554	0.9163489553986526	0.00018055310917211833	0.8688766891891891	0.00018095010291126364
17	0.8237519054878052	0.900177937019162	0.00018218227821152386	0.8823550112612613	0.00018233028507942485
18	0.8275851117886182	0.9032577093054609	0.0001839700142182864	0.8871410472972973	0.00018538216727802546
19	0.8300654217479677	0.8989659809484715	0.00018592988667589407	0.8427646396396397	0.00018665310913625567
20	0.8329728785569113	0.9020050528572827	0.00018745399834077078	0.8851703265765766	0.00018789357980839104
21	0.8418159298780494	0.8891307822087916	0.00018872018121239705	0.8966779279279279	0.00019027251694645096
22	0.8515069232723582	0.8613205025835735	0.00018988642550539226	0.9034698761261262	0.00019059632944157096
23	0.8618568978658538	0.8441149164990681	0.0001916113299624313	0.9083614864864865	0.00019192876480939286
24	0.8658727134146339	0.8360027217283481	0.00019259817959320526	0.883692286036036	0.00019398949403726906
25	0.8570947662601625	0.8579189704685677	0.00019439814055747376	0.9006897522522522	0.0001941758613332871
26	0.8686737804878054	0.8355927260910593	0.0001954050740317964	0.9210304054054054	0.00019537300072811745
27	0.8780567200203254	0.8110997479136397	0.0001961478730663657	0.8568060247747747	0.00019639575731235782
28	0.8784616361788617	0.8144085631137941	0.00019738596371409096	0.928737331081081	0.00019782949537919785
29	0.8837715955284551	0.8022917747497559	0.00019866328540246752	0.930004222972973	0.00019926809090156075
30	0.8891021976626016	0.797254892674888	0.00019985291249368612	0.9340864301801802	0.00020013326794215318
31	0.8889989837398371	0.7945955253228909	0.00020070680028122918	0.9272944819819819	0.0002010617216918953
32	0.8975355691056903	0.7721606365064295	0.00020147659460923112	0.9380278716216216	0.0002018206039399563
33	0.8918048145325199	0.7875977199252059	0.0002026424451486957	0.9244791666666666	0.00020326158374774496
34	0.8923716971544721	0.7872174111808219	0.00020369520892173323	0.9101914414414415	0.00020397241937357362
35	0.8984581427845532	0.7802673441607778	0.000204789248527959	0.8898155968468469	0.00020460670143743423
36	0.8967447916666667	0.7842785390411935	0.00020545959236986208	0.9381334459459459	0.00020541508169739868
37	0.8989249872967479	0.7818469396451625	0.0002058150247449237	0.9256756756756757	0.0002053865785595147
38	0.9005208333333328	0.7759850170554184	0.00020588043297743198	0.944995777027027	0.0002054214480947619
39	0.903995172764228	0.7679237575065799	0.00020576020980980701	0.9368313626126126	0.00020628779754776775
40	0.9043921493902439	0.7705652582936171	0.0002066438126082464	0.9445382882882883	0.00020672977290552545
41	0.9057450457317073	0.7695878328346625	0.00020746855809148856	0.9451717342342343	0.00020787175936175527
42	0.9073472433943093	0.7663278507023323	0.00020840207495295056	0.9375351914414415	0.0002084888886505117
43	0.9063135162601631	0.7758991628158384	0.00020959955326383707	0.9359867680180181	0.0002099392391051174
44	0.898072281504065	0.7937940891196088	0.00021030738177459413	0.9405968468468469	0.00021043955230443562
45	0.9148834476626011	0.7609611700220806	0.00021049762826140335	0.9441863738738738	0.00021005941432720337
46	0.9105484629065037	0.7687109604114439	0.0002108777081735841	0.9490076013513513	0.0002104972398982526
47	0.9163220909552842	0.756864864070241	0.00021125054534910839	0.9474591779279279	0.00021092601365363644
48	0.9124730055894312	0.7608911115948747	0.0002116715875539429	0.942602759009009	0.00021204802426320776
49	0.9198805894308942	0.7525665004078935	0.0002122675241169906	0.9487260698198198	0.0002127147468723575
50	0.9120792047764227	0.7720235123866942	0.00021327032981633505	0.9467201576576577	0.00021394452477096337
51	0.9093321265243899	0.7728019379987949	0.000214033214256122	0.9158572635135135	0.00021392632058720934
52	0.9140799669715445	0.7753477916484925	0.00021464537833419786	0.9477055180180181	0.00021485336004810929
53	0.9229516006097561	0.750581055152707	0.00021482705203929871	0.9473536036036037	0.00021487853328827432
54	0.9164062500000005	0.7676619826293574	0.00021527622785226148	0.9507671734234234	0.00021546702453895968
55	0.92015212144309	0.7675295262801938	0.0002158421254290904	0.9446086711711712	0.0002159314552061931
56	0.9178988821138214	0.7770203386865011	0.00021642314485932995	0.8495213963963963	0.0002165978010387269
57	0.9079442962398379	0.8003949403762818	0.00021682939401305304	0.954004786036036	0.00021649532802486875
58	0.920817454268293	0.7717943200250951	0.00021632008493037484	0.9361627252252253	0.0002155524002323095
59	0.9170255335365857	0.7806348160999578	0.0002159931657199816	0.9535824887387387	0.00021546575865343315
60	0.9221131859756098	0.7669454234402354	0.0002154728034993906	0.9556587837837838	0.0002148867826510288
61	0.923923399390244	0.7649348997488254	0.00021493413596323168	0.9548845720720721	0.00021490614207331427
62	0.9196503429878048	0.7777852802741818	0.0002150973141130923	0.9499577702702703	0.00021548541042500655
63	0.9250508130081303	0.7692136078346067	0.0002157488639790156	0.9527730855855856	0.00021597766278097657
64	0.9258685848577232	0.772922420501709	0.00021740144307486623	0.9602336711711712	0.0002182021558542761
65	0.9383955792682929	0.7318452364060937	0.00021817671772512813	0.9674127252252253	0.0002180334215465648
66	0.9408997078252034	0.7210877401072805	0.00021809124772539134	0.9653364301801802	0.00021789503729008642
67	0.9396341463414631	0.720531936389644	0.0002180770369638439	0.9613246058558559	0.00021786969375318368
68	0.9436420223577234	0.7134951376333469	0.00021791760582567715	0.9628378378378378	0.00021807348624664687
69	0.9403264735772361	0.7140224340485364	0.0002179422133272832	0.9658643018018018	0.00021773467046472974
70	0.9372618140243897	0.7219414865098348	0.0002178477752306385	0.9656531531531531	0.000217848281330966
71	0.9463208206300814	0.7017583733651697	0.0002178478913620205	0.9675182995495496	0.0002178267840881253
72	0.9445455411585368	0.7069708847418064	0.0002176806250467851	0.9685740427927928	0.00021734766450790303
73	0.9470131478658538	0.7005155810495702	0.00021754749298163849	0.9646326013513513	0.00021741654776846403
74	0.941371316056911	0.7116642100055043	0.00021753566191963307	0.9636824324324325	0.000217381158821612
75	0.9469289888211379	0.7004585228315214	0.00021740717113460982	0.9675182995495496	0.00021721977060912428
76	0.9413602007113817	0.7108531053473309	0.00021731088693230981	0.9713893581081081	0.0002174327584709301
77	0.9406440548780488	0.710959052458042	0.0002171793432264566	0.9679405968468469	0.00021701390125583185
78	0.9440453506097554	0.701835292141612	0.00021707172947083941	0.9688555743243243	0.0002170814637006638
79	0.945377604166666	0.697852845017503	0.00021704041736950053	0.9674127252252253	0.00021672197607102561
80	0.9389910442073175	0.7120044461110743	0.0002167638241478083	0.965160472972973	0.00021677219853233042
81	0.9498824949186995	0.6903192825433685	0.0002167916966022969	0.9641751126126126	0.00021669574499839228
82	0.9387719131097557	0.7131991523068125	0.00021669091138613931	0.9672367680180181	0.00021662799600062908
83	0.9461175685975611	0.698584264952962	0.00021642665478128304	0.9685388513513513	0.0002161123884762092
84	0.945784108231707	0.7016580788100638	0.0002163615017396784	0.9712485923423423	0.00021642350317985825
85	0.9475085746951222	0.695087755598673	0.00021622654841360977	0.9675886824324325	0.00021576221381012047
86	0.946452616869919	0.6954437942039676	0.00021619958712196932	0.9689259572072072	0.00021611128187516015
87	0.9434149517276418	0.7047749708338482	0.00021605290559109118	0.9678350225225225	0.00021594143808223643
88	0.9448901168699188	0.7017669866724712	0.00021603242827795174	0.9707559121621622	0.00021581909842663318
89	0.9477991615853663	0.6969115457883696	0.00021596332698231336	0.9718116554054054	0.00021588414129255725
90	0.9505049542682928	0.6881601580759374	0.00021597903389370115	0.9704743806306306	0.00021570658183820243
91	0.9444089811991864	0.6980675362959141	0.00021590272166266492	0.9661106418918919	0.00021556480659218086
92	0.9485248348577238	0.6917499239851789	0.000215790931791317	0.9687851914414415	0.00021567636550727157
93	0.9448694740853666	0.6979121641414922	0.00021578133675531007	0.9721635698198198	0.00021563046981542798
94	0.9441628556910568	0.7001117642332868	0.00021576249060539028	0.9666385135135135	0.00021565510306154956
95	0.9434228912601628	0.7024506010660311	0.00021551911663775128	0.9705095720720721	0.0002153600950993866
96	0.9488106580284559	0.6917608906583088	0.00021562312840393223	0.9718468468468469	0.0002154444783783375
97	0.9501365599593495	0.6843258412872872	0.00021551016188601442	0.9704391891891891	0.00021570547641703842
