epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
38	2.59	0.641	0.597	0.662	0.643	0.602	41.971	0.663	0.661	0.943
39	2.58	0.646	0.603	0.668	0.639	0.605	41.971	0.666	0.663	0.944
40	2.581	0.645	0.602	0.669	0.646	0.606	41.971	0.675	0.673	0.943
41	2.574	0.649	0.605	0.674	0.649	0.61	41.972	0.674	0.673	0.942
42	2.568	0.649	0.607	0.676	0.652	0.609	41.971	0.684	0.682	0.943
43	2.559	0.656	0.609	0.683	0.65	0.606	41.971	0.681	0.68	0.939
44	2.557	0.657	0.61	0.682	0.657	0.611	41.972	0.687	0.684	0.941
45	2.557	0.658	0.61	0.685	0.655	0.611	41.972	0.682	0.682	0.942
46	2.549	0.662	0.611	0.686	0.655	0.605	41.972	0.676	0.675	0.94
47	2.554	0.657	0.612	0.682	0.661	0.617	41.972	0.692	0.692	0.941
48	2.546	0.658	0.614	0.688	0.665	0.62	41.971	0.693	0.69	0.941
49	2.538	0.659	0.616	0.69	0.661	0.619	41.972	0.688	0.688	0.943
50	2.54	0.658	0.617	0.688	0.657	0.611	41.972	0.682	0.681	0.941
51	2.53	0.662	0.617	0.691	0.664	0.617	41.973	0.69	0.689	0.942
52	2.529	0.664	0.617	0.69	0.665	0.62	41.972	0.695	0.693	0.942
53	2.52	0.665	0.62	0.694	0.666	0.621	41.972	0.688	0.687	0.944
54	2.523	0.663	0.62	0.69	0.661	0.619	41.972	0.692	0.691	0.941
55	2.514	0.666	0.621	0.698	0.67	0.623	41.974	0.703	0.701	0.941
56	2.511	0.671	0.622	0.699	0.669	0.618	41.974	0.698	0.696	0.941
57	2.501	0.674	0.625	0.702	0.672	0.629	41.974	0.705	0.704	0.942
58	2.495	0.674	0.625	0.702	0.675	0.627	41.974	0.709	0.706	0.944
59	2.488	0.677	0.625	0.705	0.671	0.621	41.974	0.703	0.702	0.942
60	2.481	0.679	0.627	0.709	0.682	0.628	41.975	0.714	0.713	0.944
61	2.475	0.683	0.627	0.71	0.681	0.634	41.974	0.71	0.708	0.945
62	2.47	0.684	0.629	0.711	0.683	0.63	41.976	0.713	0.711	0.944
63	2.458	0.687	0.63	0.716	0.684	0.626	41.976	0.717	0.715	0.945
64	2.459	0.688	0.629	0.717	0.681	0.627	41.976	0.711	0.71	0.946
65	2.452	0.691	0.63	0.721	0.691	0.63	41.976	0.725	0.722	0.947
66	2.447	0.694	0.631	0.723	0.686	0.624	41.976	0.72	0.717	0.945
67	2.448	0.694	0.632	0.724	0.695	0.634	41.977	0.73	0.728	0.948
68	2.428	0.7	0.636	0.729	0.699	0.631	41.977	0.73	0.728	0.948
69	2.429	0.702	0.634	0.729	0.703	0.635	41.977	0.731	0.731	0.947
70	2.424	0.702	0.635	0.727	0.703	0.635	41.976	0.736	0.733	0.948
71	2.424	0.704	0.633	0.731	0.706	0.635	41.977	0.74	0.736	0.944
72	2.412	0.711	0.634	0.738	0.713	0.639	41.978	0.741	0.74	0.946
73	2.408	0.712	0.636	0.741	0.715	0.641	41.978	0.749	0.748	0.945
74	2.398	0.716	0.64	0.742	0.722	0.643	41.978	0.749	0.749	0.944
75	2.394	0.718	0.639	0.744	0.717	0.64	41.979	0.746	0.743	0.945
76	2.383	0.72	0.643	0.748	0.719	0.64	41.978	0.744	0.743	0.944
77	2.382	0.719	0.64	0.747	0.724	0.643	41.979	0.752	0.75	0.945
78	2.38	0.721	0.642	0.75	0.724	0.639	41.978	0.743	0.742	0.946
79	2.376	0.721	0.642	0.749	0.717	0.646	41.979	0.755	0.752	0.946
80	2.365	0.723	0.645	0.753	0.724	0.645	41.979	0.754	0.754	0.946
81	2.36	0.727	0.648	0.758	0.719	0.638	41.979	0.754	0.752	0.945
82	2.362	0.725	0.645	0.755	0.731	0.651	41.98	0.763	0.76	0.943
83	2.359	0.725	0.648	0.757	0.727	0.647	41.98	0.758	0.755	0.943
84	2.361	0.729	0.647	0.759	0.724	0.644	41.98	0.759	0.757	0.944
85	2.348	0.732	0.65	0.763	0.735	0.649	41.981	0.765	0.764	0.944
86	2.339	0.734	0.651	0.764	0.732	0.655	41.981	0.765	0.763	0.945
87	2.342	0.735	0.651	0.766	0.727	0.644	41.982	0.764	0.761	0.945
88	2.333	0.737	0.654	0.77	0.734	0.654	41.981	0.768	0.767	0.945
89	2.331	0.736	0.655	0.769	0.731	0.653	41.981	0.764	0.762	0.946
90	2.321	0.74	0.657	0.772	0.739	0.653	41.982	0.775	0.772	0.945
91	2.32	0.743	0.656	0.774	0.748	0.657	41.983	0.779	0.775	0.945
92	2.315	0.745	0.657	0.776	0.741	0.658	41.983	0.774	0.772	0.946
93	2.305	0.748	0.658	0.78	0.745	0.658	41.984	0.778	0.776	0.947
94	2.305	0.747	0.66	0.779	0.743	0.655	41.984	0.779	0.777	0.945
95	2.293	0.752	0.663	0.786	0.736	0.659	41.985	0.776	0.774	0.946
96	2.3	0.748	0.661	0.783	0.753	0.67	41.986	0.79	0.788	0.946
97	2.294	0.752	0.663	0.784	0.754	0.664	41.985	0.792	0.789	0.945
98	2.284	0.754	0.669	0.787	0.751	0.666	41.986	0.793	0.791	0.946
99	2.275	0.755	0.674	0.788	0.754	0.671	41.987	0.792	0.789	0.946
100	2.268	0.756	0.673	0.791	0.749	0.672	41.987	0.793	0.788	0.946
101	2.267	0.756	0.672	0.791	0.748	0.673	41.987	0.794	0.791	0.947
102	2.27	0.751	0.673	0.789	0.754	0.682	41.986	0.796	0.793	0.946
103	2.255	0.757	0.676	0.794	0.755	0.673	41.986	0.794	0.79	0.947
104	2.25	0.761	0.676	0.796	0.762	0.681	41.986	0.799	0.797	0.946
105	2.249	0.76	0.679	0.797	0.761	0.68	41.987	0.801	0.798	0.946
106	2.24	0.762	0.682	0.798	0.752	0.678	41.987	0.796	0.793	0.949
107	2.232	0.762	0.681	0.8	0.764	0.686	41.987	0.808	0.805	0.947
108	2.216	0.766	0.686	0.803	0.765	0.682	41.987	0.806	0.802	0.946
109	2.216	0.767	0.687	0.802	0.766	0.683	41.988	0.816	0.812	0.947
110	2.208	0.767	0.689	0.805	0.755	0.686	41.988	0.8	0.796	0.946
111	2.204	0.769	0.688	0.807	0.764	0.683	41.989	0.81	0.807	0.947
112	2.192	0.772	0.694	0.809	0.764	0.692	41.989	0.808	0.807	0.946
113	2.193	0.772	0.693	0.811	0.766	0.689	41.988	0.814	0.812	0.947
114	2.191	0.772	0.692	0.811	0.77	0.697	41.989	0.816	0.812	0.947
115	2.178	0.772	0.694	0.813	0.768	0.691	41.989	0.815	0.812	0.947
116	2.174	0.774	0.698	0.814	0.776	0.697	41.989	0.823	0.818	0.947
117	2.164	0.778	0.697	0.817	0.771	0.697	41.989	0.816	0.81	0.945
118	2.158	0.777	0.699	0.816	0.774	0.698	41.99	0.82	0.815	0.945
119	2.155	0.78	0.698	0.819	0.771	0.696	41.99	0.814	0.81	0.944
120	2.153	0.779	0.699	0.818	0.782	0.701	41.99	0.826	0.821	0.946
121	2.151	0.782	0.697	0.819	0.78	0.699	41.989	0.826	0.822	0.946
122	2.142	0.783	0.699	0.822	0.779	0.703	41.99	0.825	0.822	0.947
123	2.135	0.785	0.7	0.824	0.782	0.704	41.991	0.83	0.825	0.946
124	2.133	0.784	0.701	0.825	0.791	0.71	41.991	0.838	0.834	0.945
125	2.11	0.791	0.707	0.83	0.787	0.712	41.992	0.829	0.827	0.946
126	2.113	0.787	0.706	0.827	0.782	0.709	41.992	0.832	0.827	0.946
127	2.103	0.79	0.708	0.832	0.788	0.712	41.992	0.833	0.829	0.946
128	2.108	0.788	0.706	0.829	0.789	0.709	41.991	0.827	0.825	0.946
129	2.092	0.792	0.712	0.832	0.798	0.712	41.991	0.84	0.837	0.945
130	2.092	0.792	0.713	0.833	0.79	0.718	41.992	0.837	0.833	0.945
131	2.071	0.794	0.713	0.838	0.792	0.713	41.992	0.842	0.838	0.945
132	2.071	0.795	0.715	0.839	0.793	0.708	41.992	0.839	0.836	0.945
133	2.057	0.798	0.719	0.84	0.797	0.713	41.992	0.842	0.839	0.945
134	2.055	0.799	0.717	0.843	0.798	0.718	41.992	0.85	0.845	0.945
135	2.059	0.802	0.715	0.843	0.8	0.722	41.994	0.843	0.84	0.945
136	2.038	0.804	0.721	0.846	0.8	0.72	41.994	0.847	0.844	0.944
137	2.033	0.803	0.723	0.847	0.8	0.717	41.993	0.849	0.845	0.944
138	2.046	0.801	0.717	0.846	0.804	0.717	41.993	0.85	0.848	0.943
139	2.018	0.806	0.727	0.853	0.804	0.727	41.994	0.851	0.846	0.943
140	2.01	0.806	0.727	0.85	0.805	0.724	41.994	0.852	0.848	0.944
141	2.017	0.808	0.723	0.853	0.809	0.731	41.994	0.855	0.852	0.945
142	2.009	0.81	0.724	0.854	0.799	0.713	41.993	0.852	0.848	0.946
143	2.008	0.81	0.725	0.855	0.81	0.736	41.995	0.861	0.858	0.944
144	2.01	0.812	0.726	0.857	0.808	0.733	41.995	0.859	0.856	0.944
145	1.983	0.815	0.732	0.859	0.816	0.732	41.994	0.864	0.861	0.943
146	1.97	0.817	0.733	0.863	0.814	0.729	41.994	0.867	0.864	0.944
147	1.973	0.817	0.731	0.864	0.815	0.731	41.995	0.861	0.858	0.943
148	1.922	0.819	0.738	0.871	0.819	0.736	41.996	0.882	0.877	0.943
149	1.9	0.827	0.745	0.877	0.824	0.746	41.995	0.876	0.873	0.943
150	1.934	0.825	0.742	0.872	0.825	0.743	41.996	0.876	0.872	0.945
151	1.956	0.826	0.739	0.871	0.815	0.738	41.995	0.87	0.867	0.943
152	1.948	0.826	0.742	0.872	0.828	0.741	41.996	0.875	0.872	0.943
153	1.942	0.826	0.742	0.873	0.829	0.746	41.996	0.879	0.875	0.943
154	1.923	0.828	0.746	0.873	0.826	0.745	41.996	0.878	0.873	0.941
