epoch	train.acc	train.loss	train.mse	val.acc	val.mse
1	0.5055735518292686	1.405142413116083	0.00010365113174463281	0.5321649774774775	0.00012061002367723582
2	0.5370045731707317	1.3890501580587247	0.00013662578159000542	0.577808277027027	0.00014809014048607733
3	0.5618044969512198	1.3829153433078674	0.00015781758489405236	0.6025830518018018	0.00016524108283553137
4	0.568430830792683	1.3761253048733968	0.00016965324622749282	0.6145129504504504	0.00017645668399914562
5	0.5810562754065041	1.3660441032270105	0.00017627880797812306	0.6243665540540541	0.00017826993522855142
6	0.591115663109756	1.3637294408751697	0.0001819250225685764	0.6248944256756757	0.00018593150037361797
7	0.5948361280487806	1.3587618740593514	0.0001885032981191194	0.631932713963964	0.0001907382853410987
8	0.5987995426829268	1.353797500307967	0.0001909929466797266	0.6321790540540541	0.00019290426057482323
9	0.602364392784553	1.3540233577170022	0.00019540589121056767	0.6484023085585585	0.00019706846364282978
10	0.603142466971545	1.3497699103704313	0.00019811173565912902	0.6439329954954955	0.00019848750886373087
11	0.606934387703252	1.33944258399126	0.00019874722624436112	0.6435106981981982	0.00020016832612790503
12	0.6031408790650409	1.3334842274828655	0.00020025432714624558	0.652660472972973	0.00020072359574941902
13	0.6063516260162605	1.3256058076532875	0.00020139048915220105	0.6625844594594594	0.00020165126513782048
14	0.6077156377032521	1.3139699348589269	0.00020176244937962422	0.6659980292792793	0.00020328726682933634
15	0.6018769054878053	1.304031123766085	0.0002033560070430678	0.6761331644144144	0.0002037650572035361
16	0.609711636178862	1.279017233267063	0.00020281728357076644	0.6865146396396397	0.00020314895493913913
17	0.615331237296748	1.2559024171131412	0.00020254783931460867	0.6997114301801802	0.00020258550740346346
18	0.6066962017276425	1.2509451232305386	0.00020232571107221814	0.7149845157657657	0.00020155583944607961
19	0.614502350101626	1.2308330076496776	0.00020156103106806192	0.7269847972972973	0.00020093222813122815
20	0.6245760289634144	1.227415455259928	0.0002018881488943518	0.735325168918919	0.00020204036119540834
21	0.6343384781504066	1.2202740361050861	0.00020205555114577092	0.7442989864864865	0.00020278436692876254
22	0.6268292682926832	1.2176310190340367	0.00020308744960191954	0.7604518581081081	0.00020350160303752164
23	0.6219798018292682	1.2192909377377208	0.00020385571697261183	0.7601703265765766	0.00020416518295737537
24	0.6316755589430896	1.2030550913112918	0.00020451436554672333	0.7703406531531531	0.00020519501255900673
25	0.62733581046748	1.2096807549639446	0.0002056290762550084	0.7701646959459459	0.00020666082514458344
26	0.6309244791666666	1.2185039950580132	0.00020666505059613506	0.7758657094594594	0.0002073996539357714
27	0.6335746951219511	1.2144068223674123	0.00020778613554018482	0.7898015202702703	0.00020807698856187599
28	0.6375254065040649	1.2119211906340064	0.00020855506214812944	0.7863175675675675	0.00020847794626575164
29	0.640821900406504	1.1969144041945294	0.0002090508125370323	0.7886402027027027	0.00020951266740847313
30	0.6407393292682929	1.2021208452015388	0.0002094136121563568	0.7972972972972973	0.00020968755022811428
31	0.6510321392276422	1.1908488773718113	0.00020987599287409245	0.8035261824324325	0.00021006013916989973
32	0.6489329268292683	1.1940849315829394	0.00021021081895635622	0.8139076576576577	0.00021047996493949982
33	0.6652105564024388	1.1823506186648114	0.00021072111707237526	0.8013443130630631	0.00021092163837779112
34	0.6521881351626011	1.196459665240311	0.0002113631531090771	0.8242891328828829	0.00021110975872075
35	0.6561309070121951	1.191784735714517	0.00021165348433253424	0.8262246621621622	0.00021163777457151628
36	0.665548780487805	1.184102061899697	0.00021217864868515058	0.8291103603603603	0.000212255814731507
37	0.6662490472560977	1.182196040269805	0.00021242830538895072	0.8315737612612613	0.00021247161386601693
38	0.6733326981707318	1.1760057132418562	0.00021304383905172892	0.8365005630630631	0.00021317641936171263
39	0.688427337398374	1.1526763907292994	0.00021325144923871336	0.8365357545045045	0.00021352664174759543
40	0.6725212779471547	1.1724376204537181	0.00021369125184364526	0.8431869369369369	0.0002139949584316865
41	0.6792889354674795	1.1676861591455414	0.00021412831570714622	0.840793918918919	0.00021421897913610378
42	0.6718543572154474	1.185492625759869	0.0002146565184286773	0.8467412725225225	0.000214907697686162
43	0.6796223958333334	1.1752971253743987	0.0002152523279286603	0.8454039977477478	0.0002157643682801643
44	0.6692438389227637	1.1865749469617517	0.00021571834307595542	0.8454743806306306	0.00021563472172773972
45	0.6818359374999998	1.1707304186937286	0.00021603728329376657	0.8482193130630631	0.00021646743554303103
46	0.6840431275406502	1.1761083463343178	0.00021676925045051952	0.8515273085585585	0.00021676196368528648
47	0.6844416920731704	1.171293571809443	0.00021690007784721873	0.8579673423423423	0.00021709919606150875
48	0.6801273501016265	1.1787127372695179	0.00021741896223208707	0.8533572635135135	0.0002175560141106027
49	0.6936372586382117	1.1612347722053529	0.000218077958632465	0.8573338963963963	0.00021833472353980987
50	0.6757336128048776	1.1875463354878308	0.00021861486957499348	0.8615568693693694	0.00021867593107975785
51	0.6877794715447159	1.1659288476153118	0.000218591607522174	0.8675746058558559	0.00021837958067064047
52	0.6840256605691061	1.1629842592448723	0.0002184901710900637	0.870213963963964	0.0002184920212220367
53	0.6988058943089432	1.147393936645694	0.00021839356972699667	0.871973536036036	0.0002181841902694925
54	0.699172700711382	1.1479059614786287	0.00021831846764742784	0.8757742117117117	0.0002181086974241561
55	0.6882796620934958	1.159958148293379	0.0002182703300538223	0.8727125563063063	0.00021814155682862678
56	0.6986010543699193	1.1415733404275847	0.00021816308911117474	0.8771466779279279	0.00021818714050643212
57	0.6925908282520332	1.1519567123273524	0.00021817096489163616	0.8746480855855856	0.00021793911241934643
58	0.7045779344512194	1.1429273180845307	0.00021812725044139547	0.8756334459459459	0.00021805526908415764
59	0.6844655106707318	1.1625017419093993	0.00021808337173197508	0.8766539977477478	0.00021786610519844904
60	0.6846370045731703	1.157121327155974	0.0002180171443331169	0.8776393581081081	0.00021772296902060776
61	0.6941787347560979	1.1492623000610165	0.00021794053176474735	0.8790118243243243	0.00021769598793439768
62	0.6971814659552843	1.1450552544942716	0.00021791440674683032	0.8743665540540541	0.00021767735781215197
63	0.6943279979674797	1.152462686852711	0.00021782289422401114	0.8766188063063063	0.0002178376099264652
64	0.6832015370934957	1.1641598402000055	0.00021787604037388342	0.8794341216216216	0.00021778795223678922
65	0.707720401422764	1.1325941545207325	0.0002179083593257862	0.8791877815315315	0.0002178247097191644
66	0.6978610899390246	1.15009390988001	0.00021784110200625458	0.8779912725225225	0.00021760227845096542
67	0.6952061102642274	1.1440028027790348	0.00021787527522708222	0.8811936936936937	0.00021757563048562556
68	0.6971433561991872	1.148557960987091	0.00021784857082998425	0.8800323761261262	0.00021785243282195283
69	0.6947376778455282	1.145651807436129	0.00021785301179057216	0.8782024211711712	0.00021805240301234934
70	0.6885226117886178	1.1557065396774107	0.0002179209685248391	0.8803842905405406	0.00021773846340176925
71	0.7047716590447152	1.1361791389744456	0.00021788948662749424	0.8799971846846847	0.0002178427944723349
72	0.6980865726626012	1.1499686246964989	0.00021796937202807606	0.8773578265765766	0.00021797758951858692
73	0.7157647357723577	1.1295722254892675	0.00021804092620874232	0.8816511824324325	0.00021816686837753568
74	0.6943724593495937	1.1516302416964275	0.00021808948275553653	0.8775337837837838	0.00021782268516757098
75	0.701310022865854	1.1437866269088373	0.00021809808996494677	0.8815104166666666	0.00021812882010095023
76	0.7054449314024396	1.1359684877279328	0.00021811488954770583	0.8843961148648649	0.00021787393897948032
77	0.7055417936991868	1.1372009443073738	0.00021811845611565087	0.8844313063063063	0.00021795285113160038
78	0.7038125635162601	1.1394729561922028	0.00021819878985719166	0.881615990990991	0.00021807611096641972
79	0.6985105436991873	1.148526190257654	0.00021811027588072892	0.879222972972973	0.0002181483157344062
80	0.6914618267276422	1.1535632587060696	0.00021816573479133318	0.8829884572072072	0.00021815815400898559
81	0.7035997840447153	1.1394356567685198	0.00021826514218956596	0.8866131756756757	0.00021812792220845113
82	0.686051829268293	1.1651552648079104	0.0002182231870303839	0.8820382882882883	0.00021832234038434385
83	0.7113519435975617	1.1271535274459095	0.00021821977733918352	0.8856981981981982	0.00021804987779621302
84	0.6990440802845526	1.1472734116926426	0.00021812103024297733	0.8847832207207207	0.00021807627890338735
85	0.6926495807926832	1.1573044721673174	0.0002181677463629124	0.8863316441441441	0.0002180509764002636
86	0.7064294334349593	1.136634397506714	0.000218155035158483	0.8854166666666666	0.0002180296451279155
87	0.6958635035569106	1.1505347501940844	0.00021808062319462074	0.8865427927927928	0.00021792631328886223
88	0.6914951727642273	1.160192077915843	0.00021810039257483057	0.8850295608108109	0.00021790903570814276
89	0.6867489202235771	1.1646842976895775	0.00021813130865112038	0.8861556869369369	0.00021809451900808526
90	0.6850943216463418	1.1688364151047497	0.0002180492545892598	0.8858741554054054	0.00021812569157027447
91	0.7073647103658534	1.1327249823546992	0.0002180968069829183	0.8860853040540541	0.00021799000269557173
92	0.6922970655487801	1.1530301669748817	0.00021807623078774025	0.8871410472972973	0.00021814978914859763
93	0.6957396468495934	1.1541065908059842	0.00021809051033370652	0.8863668355855856	0.00021810475831247263
94	0.706664443597561	1.1338511969985032	0.00021808788289668084	0.8911880630630631	0.00021803044653203975
95	0.6993616615853656	1.1480359586273752	0.00021812268184986328	0.8902027027027027	0.0002180468190098517
96	0.7124904725609753	1.1351629321168109	0.0002181116737873952	0.888795045045045	0.00021793894395798547
97	0.6923431148373983	1.152257368913511	0.00021806172643242994	0.8904138513513513	0.0002179593456120373
98	0.6922144944105684	1.1524643921270603	0.00021808605027816644	0.8907305743243243	0.00021787413103854165
99	0.7057482215447154	1.137581693253866	0.00021809812063044618	0.8900971283783784	0.0002179540843736414
100	0.702907456808943	1.142182608930076	0.00021806751177703008	0.8934755067567568	0.00021793459988354394
