epoch	train.acc	train.loss	train.mse	val.acc	val.mse
1	0.5027248475609756	1.7126356601715087	0.04409833122953409	0.4994721283783784	0.08191623958247202
2	0.5001333841463415	1.9059039749750277	0.0370845092687665	0.5020059121621622	0.019234263598247692
3	0.49948551829268295	1.9179023044865307	0.03189982225573281	0.502956081081081	0.015334513927767943
4	0.4986852134146341	1.8731877600274436	0.01686140487833721	0.4971846846846847	0.005364546246054742
5	0.5001905487804879	1.93914316165738	0.017223434164983835	0.5017595720720721	0.01186257700628794
6	0.4957888719512195	1.9324948624866765	0.01747138714872119	0.4978885135135135	0.024883211498056446
7	0.49371189024390244	1.983943484469158	0.030322519898778055	0.49862753378378377	0.03229139207417632
8	0.5018864329268292	1.958619746347753	0.02147205471538189	0.5070030968468469	0.013832852160474201
9	0.5005335365853658	1.9268051159091113	0.014417194779507998	0.5012317004504504	0.007358393938121226
10	0.5003620426829268	1.9212704670138476	0.01537515742068247	0.4990498310810811	0.03085491922893771
11	0.5029153963414634	1.9701865219488377	0.018739174295035077	0.4929617117117117	0.012464555945280974
12	0.49777057926829266	1.9105687740372448	0.018482492300795347	0.49764217342342343	0.011548194430164388
13	0.5036013719512196	1.728022317188542	0.009632679071595393	0.49412302927927926	0.007023797991375129
14	0.49615091463414634	1.7219567979254373	0.00671538566579906	0.49978885135135137	0.006546312636855218
15	0.5033346036585366	1.7203090446751292	0.005945162739741002	0.4994017454954955	0.005274437342745227
16	0.5034298780487805	1.725539786059682	0.004983533288511198	0.5055250563063063	0.006258384345585967
17	0.49792301829268293	1.7265481995373237	0.005084730446247793	0.5040118243243243	0.004560379242222454
18	0.5037157012195121	1.7333659503518082	0.005780827446000242	0.4949676238738739	0.005102647411813204
19	0.5013719512195122	1.742911548149295	0.005272919349599539	0.49355996621621623	0.00664313954745864
20	0.4962461890243902	1.7445588670125822	0.006146984415628561	0.5009149774774775	0.005285175724861187
21	0.49746570121951217	1.7484673407019637	0.005362401540368432	0.49563626126126126	0.0037631345849886938
22	0.5004192073170731	1.749158729576483	0.005245589855604056	0.4988738738738739	0.005079206393880618
23	0.501657774390244	1.7577107917971728	0.005825319823740823	0.49546030405405406	0.005347105466785866
24	0.49758003048780486	1.715742239719484	0.004499039072089079	0.5046804617117117	0.003921119406030656
25	0.49975228658536586	1.7228928949774764	0.003714455140572859	0.5042933558558559	0.003373773390980991
26	0.5009336890243903	1.7226731556217845	0.0032210301727101935	0.5021114864864865	0.0029998986965028554
27	0.5015053353658536	1.7148034537710795	0.002939430249446049	0.49834600225225223	0.002691450209969336
28	0.49738948170731706	1.7190838331129492	0.00259859191151563	0.5028856981981982	0.0030629291788565817
29	0.49904725609756095	1.7049913563379426	0.0031036741157039636	0.4934895833333333	0.0028537624307933287
30	0.5020007621951219	1.7080296475712846	0.0026343056670867088	0.49563626126126126	0.0028598023995941688
31	0.5011432926829268	1.7101820340970668	0.00268713842748051	0.5000351914414415	0.0025968351044801173
32	0.49881859756097563	1.7026874315447924	0.002528167274076401	0.4990850225225225	0.002156226444771295
33	0.496875	1.7026465131015311	0.002430996043812029	0.5005630630630631	0.003008282577686079
34	0.4919969512195122	1.698670446000448	0.0032261010128777565	0.49954251126126126	0.003355997973247557
35	0.5022103658536585	1.697283613391039	0.0029998040979546383	0.5012317004504504	0.002664559233413489
36	0.5034489329268292	1.6883745606352643	0.002972823350758451	0.49894425675675674	0.002864591378785737
37	0.5004573170731708	1.6858480267408418	0.0029025949145917124	0.4995777027027027	0.002927657584911464
38	0.5033727134146342	1.6717831838421706	0.002883759824127504	0.49806447072072074	0.0028808140091027496
