epoch	train.loss	train.mjpeg_acc	train.noise_acc	train.raw_acc	val.mjpeg_acc	val.noise_acc	val.psnr	val.quantized_acc	val.raw_acc	val.ssim
1	2.088	0.507	0.507	0.507	0.516	0.515	43.144	0.516	0.514	0.975
2	2.066	0.53	0.53	0.53	0.561	0.56	42.911	0.559	0.559	0.969
3	2.027	0.564	0.564	0.564	0.566	0.567	42.98	0.57	0.568	0.965
4	1.998	0.574	0.574	0.575	0.588	0.589	42.894	0.59	0.59	0.964
5	1.964	0.591	0.591	0.592	0.586	0.585	42.859	0.59	0.587	0.963
6	1.937	0.598	0.599	0.6	0.611	0.611	42.892	0.611	0.611	0.964
7	1.909	0.608	0.609	0.61	0.606	0.609	42.981	0.611	0.609	0.965
8	1.893	0.61	0.612	0.613	0.621	0.62	42.941	0.623	0.62	0.962
9	1.871	0.619	0.62	0.621	0.626	0.627	42.919	0.631	0.629	0.957
10	1.839	0.633	0.636	0.637	0.63	0.631	42.93	0.637	0.635	0.962
11	1.808	0.644	0.648	0.65	0.648	0.65	42.982	0.658	0.654	0.963
12	1.781	0.651	0.654	0.659	0.656	0.66	42.946	0.67	0.667	0.96
13	1.759	0.656	0.66	0.669	0.663	0.668	43.0	0.682	0.68	0.959
14	1.734	0.662	0.665	0.68	0.642	0.651	43.055	0.672	0.668	0.96
15	1.718	0.666	0.671	0.688	0.657	0.665	43.12	0.687	0.684	0.959
16	1.689	0.673	0.68	0.7	0.673	0.682	43.133	0.705	0.704	0.958
17	1.653	0.682	0.69	0.716	0.69	0.695	43.169	0.722	0.719	0.957
18	1.62	0.69	0.699	0.728	0.691	0.702	43.175	0.734	0.733	0.957
19	1.589	0.698	0.708	0.741	0.709	0.715	43.243	0.753	0.75	0.956
20	1.555	0.706	0.715	0.751	0.717	0.724	43.241	0.761	0.758	0.957
21	1.521	0.714	0.723	0.761	0.718	0.726	43.267	0.766	0.763	0.957
22	1.489	0.721	0.73	0.77	0.725	0.729	43.305	0.778	0.775	0.956
23	1.453	0.73	0.738	0.781	0.712	0.728	43.352	0.779	0.774	0.957
24	1.416	0.738	0.745	0.793	0.734	0.745	43.379	0.793	0.79	0.957
25	1.386	0.745	0.754	0.803	0.746	0.751	43.398	0.812	0.809	0.958
26	1.355	0.751	0.761	0.813	0.756	0.765	43.418	0.819	0.816	0.957
27	1.311	0.761	0.771	0.825	0.756	0.767	43.466	0.831	0.826	0.957
28	1.29	0.764	0.776	0.833	0.77	0.78	43.482	0.841	0.838	0.957
29	1.255	0.77	0.78	0.841	0.764	0.78	43.509	0.845	0.841	0.958
30	1.231	0.774	0.787	0.848	0.779	0.788	43.522	0.858	0.854	0.958
31	1.209	0.778	0.789	0.854	0.778	0.79	43.567	0.86	0.857	0.956
32	1.18	0.783	0.796	0.862	0.782	0.796	43.575	0.865	0.861	0.957
33	1.16	0.786	0.799	0.868	0.777	0.795	43.633	0.871	0.867	0.958
34	1.133	0.792	0.803	0.874	0.784	0.798	43.629	0.873	0.87	0.958
35	1.116	0.794	0.807	0.88	0.785	0.799	43.665	0.876	0.873	0.958
36	1.084	0.8	0.815	0.889	0.79	0.805	43.678	0.888	0.884	0.959
37	1.081	0.798	0.814	0.893	0.8	0.818	43.72	0.899	0.895	0.958
38	1.054	0.804	0.82	0.901	0.803	0.823	43.735	0.907	0.904	0.958
39	1.034	0.805	0.825	0.907	0.809	0.831	43.763	0.915	0.913	0.959
40	1.007	0.81	0.832	0.912	0.804	0.828	43.783	0.912	0.908	0.959
41	0.999	0.81	0.834	0.914	0.804	0.826	43.793	0.917	0.915	0.958
42	0.98	0.811	0.84	0.918	0.808	0.837	43.821	0.922	0.919	0.959
43	0.959	0.814	0.845	0.923	0.81	0.845	43.809	0.92	0.919	0.959
44	0.936	0.818	0.852	0.927	0.809	0.846	43.84	0.928	0.925	0.959
45	0.921	0.818	0.856	0.93	0.816	0.851	43.817	0.934	0.93	0.959
46	0.91	0.817	0.86	0.933	0.807	0.849	43.845	0.929	0.926	0.958
47	0.89	0.821	0.865	0.936	0.815	0.867	43.848	0.943	0.94	0.958
48	0.857	0.826	0.873	0.941	0.828	0.87	43.858	0.944	0.941	0.959
49	0.851	0.825	0.877	0.943	0.826	0.875	43.87	0.947	0.944	0.959
50	0.842	0.826	0.878	0.946	0.833	0.883	43.864	0.954	0.95	0.959
51	0.825	0.827	0.882	0.95	0.808	0.865	43.897	0.945	0.942	0.958
52	0.815	0.827	0.886	0.953	0.817	0.877	43.888	0.951	0.949	0.958
53	0.801	0.829	0.888	0.956	0.827	0.888	43.927	0.959	0.956	0.958
54	0.777	0.831	0.894	0.959	0.827	0.889	43.908	0.958	0.956	0.958
55	0.769	0.832	0.896	0.961	0.837	0.901	43.889	0.966	0.963	0.958
56	0.752	0.833	0.902	0.964	0.832	0.904	43.922	0.97	0.968	0.958
57	0.737	0.833	0.904	0.967	0.836	0.911	43.931	0.972	0.97	0.958
58	0.731	0.833	0.908	0.969	0.833	0.901	43.934	0.971	0.969	0.958
59	0.701	0.837	0.915	0.973	0.826	0.905	43.922	0.973	0.97	0.957
60	0.693	0.837	0.915	0.975	0.832	0.913	43.951	0.977	0.975	0.958
61	0.683	0.838	0.918	0.976	0.837	0.914	43.933	0.978	0.976	0.958
62	0.664	0.843	0.92	0.978	0.846	0.923	43.922	0.982	0.98	0.958
63	0.661	0.841	0.923	0.978	0.833	0.917	43.91	0.976	0.974	0.959
64	0.649	0.841	0.926	0.98	0.842	0.929	43.92	0.982	0.979	0.957
