epoch	train.acc	train.loss	train.mse	val.acc	val.mse
1	0.5229682736280488	0.6894192765398723	8.786754145304014e-05	0.5516962274774775	9.008423584672782e-05
2	0.5601681592987805	0.6769986940593254	9.04532993445173e-05	0.5586289414414415	9.036977293739633e-05
3	0.567432831554878	0.670201400431191	9.074155667160706e-05	0.5488809121621622	9.090053706811657e-05
4	0.5688119283536586	0.663879150588338	9.175181461969482e-05	0.5743947072072072	9.227563294861046e-05
5	0.5694955221036585	0.6581068187225155	9.248414951399333e-05	0.5678842905405406	9.259471377706038e-05
6	0.5685546875	0.6535571688558998	9.281516764398165e-05	0.5696086711711712	9.308167992040162e-05
7	0.5631454839939024	0.6504070156958045	9.343357005713099e-05	0.5650689752252253	9.370557558754258e-05
8	0.5608207888719512	0.6484334343817176	9.37844849498261e-05	0.5639076576576577	9.402599683092269e-05
9	0.559839462652439	0.6444460775794052	9.397855426025827e-05	0.5644355292792793	9.410755271207424e-05
10	0.5592963986280488	0.6417926099242234	9.410379588655083e-05	0.5704180743243243	9.419168657644207e-05
11	0.561671112804878	0.6396355038735925	9.415044084407117e-05	0.5696790540540541	9.400824900047417e-05
12	0.570555449695122	0.636957699787326	9.401173227205418e-05	0.5807643581081081	9.35884925818935e-05
13	0.5773556592987805	0.6354732664620004	9.408611864584112e-05	0.5870988175675675	9.409841784561338e-05
14	0.5831840701219512	0.6309312221480579	9.409852078178806e-05	0.5918144707207207	9.399563380095453e-05
15	0.5874571265243902	0.6277026397425954	9.399907966570293e-05	0.5927646396396397	9.394697121319336e-05
16	0.5900819359756098	0.6255729364185798	9.4031878440391e-05	0.5897029842342343	9.400950197281467e-05
17	0.59169921875	0.6241400811730362	9.410048308981038e-05	0.5987823761261262	9.39726385629845e-05
18	0.5956459603658537	0.6207232196156571	9.401627640927028e-05	0.5938555743243243	9.408370369619497e-05
19	0.6029368330792683	0.6181501484498745	9.3764762881087e-05	0.6089878941441441	9.353287621067736e-05
20	0.6150581173780488	0.6138409082482501	9.35364499327545e-05	0.6204954954954955	9.35210181040446e-05
21	0.6177210365853658	0.6112055886082532	9.365981397156535e-05	0.6258094031531531	9.380904219568463e-05
22	0.6220488757621951	0.6066834760875237	9.369081991480481e-05	0.6234163851351351	9.367500011272191e-05
23	0.6197289443597561	0.6069872277538951	9.376527134630057e-05	0.6214808558558559	9.387738343017797e-05
24	0.6180902248475609	0.6088862959931537	9.398639089251846e-05	0.6241554054054054	9.397133400344903e-05
25	0.6233922446646342	0.6025363378408478	9.399644594650897e-05	0.6252111486486487	9.388793317542352e-05
26	0.6251452934451219	0.6013889978571636	9.380904783738959e-05	0.626196509009009	9.37139146871076e-05
27	0.6324861852134146	0.5982935800784972	9.362989715044955e-05	0.6405546171171171	9.36680192574607e-05
28	0.6395841272865853	0.5947271120257493	9.35788267425534e-05	0.6416103603603603	9.360674704185913e-05
29	0.6437523818597561	0.590637915599637	9.36077122942817e-05	0.64453125	9.34241613428746e-05
30	0.6438548018292682	0.5882147597103584	9.357579405243486e-05	0.6480503941441441	9.358523124860398e-05
31	0.6416563452743902	0.588862583404634	9.36256999166955e-05	0.6431587837837838	9.350556862406299e-05
32	0.6427448551829268	0.5849551642813333	9.378964992143532e-05	0.6495988175675675	9.36018174167026e-05
33	0.6452458079268293	0.5811211356302587	9.360410597476335e-05	0.6510064752252253	9.352852780999078e-05
